Timestamp,PM25,PM10,NO2,SO2,NH3,CO,O3,AQI,AQI_Category
2025-04-20,31.0175,45.913333333333334,13.367083333333333,5.172916666666667,4.716666666666667,41.767391304347825,22.67,49.584583333333335,Good
2025-04-21,27.480833333333333,41.17791666666667,11.012500000000001,4.012083333333333,4.3620833333333335,32.74208333333333,20.06125,41.340833333333336,Good
2025-04-22,31.640416666666667,46.70315789473684,10.795,2.986666666666667,4.27875,24.70625,16.912916666666668,43.975833333333334,Good
2025-04-23,25.1725,37.84458333333333,12.451666666666666,3.3379166666666666,4.181666666666667,32.26833333333334,21.285833333333333,40.0675,Good
2025-04-24,24.573333333333334,36.87416666666667,11.997916666666667,3.8874999999999997,4.373333333333334,32.066250000000004,24.2,37.935833333333335,Good
2025-04-25,28.474999999999998,42.7925,10.793750000000001,3.4333333333333336,4.4783333333333335,31.844166666666666,20.264166666666668,43.68541666666667,Good
2025-04-26,30.039583333333336,45.00875,11.597083333333332,3.7916666666666665,4.41,33.86333333333334,18.375,45.00875,Good
2025-04-27,21.47791666666667,32.00666666666667,10.590833333333334,3.5591666666666666,3.98,33.585,16.31,38.17041666666667,Good
2025-04-28,14.663333333333334,21.99875,9.069166666666666,3.424583333333333,3.5991666666666666,25.580416666666665,15.76625,25.681250000000002,Good
2025-04-29,16.114583333333332,24.077916666666667,11.186666666666667,3.5083333333333333,3.422083333333333,32.875,14.979166666666666,33.245416666666664,Good
2025-04-30,19.2225,28.89708333333333,14.286666666666667,3.6483333333333334,3.6441666666666666,34.294583333333335,18.820416666666667,34.71125,Good
2025-05-01,24.443749999999998,36.685833333333335,12.86625,5.2716666666666665,3.7895833333333333,50.2365,21.932916666666667,48.25083333333333,Good
2025-05-02,22.77541666666667,34.14083333333333,10.847499999999998,4.567083333333334,3.6870833333333333,30.68166666666667,18.159583333333334,36.26958333333334,Good
2025-05-03,25.922083333333333,38.77333333333333,11.989166666666668,3.1075,3.733333333333333,30.7225,25.54125,39.6675,Good
2025-05-04,36.46333333333333,55.227619047619044,13.454583333333334,3.2391666666666663,3.9375,28.5625,31.00375,52.99875,Satisfactory
2025-05-05,39.37708333333333,59.20041666666666,16.77541666666667,4.354583333333333,3.55625,36.96458333333333,44.55291666666667,62.66458333333333,Satisfactory
2025-05-06,29.62375,44.634166666666665,15.849166666666667,3.6908333333333334,3.6179166666666664,31.90809523809524,33.02791666666666,45.24041666666667,Good
