Timestamp,NO,NOx,Benzene,Toluene,Eth-Benzene,MP-Xylene,AT,RH,WS,WD,RF,TOT-RF,SR,PM25,PM10,NO2,SO2,NH3,CO,O3,AQI,AQI_Category
2025-02-10 22:00:00,0.45,5.14,0.47,49.49,0.5,0.3,25.61,76.47,0.81,165.47,0.0,0.0,722.54,92.47,104.2,11.31,6.55,4.34,26.5,73.89,104.2,Moderate
2025-02-10 23:00:00,0.44,5.41,0.46,48.49,0.49,0.3,25.62,76.42,0.82,165.16,0.0,0.0,721.73,92.04,103.75,11.98,6.78,4.27,26.17,66.06,103.75,Moderate
2025-02-11 00:00:00,0.44,5.72,0.46,47.59,0.49,0.3,25.63,76.41,0.83,163.23,0.0,0.0,721.35,91.92,103.72,12.71,7.03,4.22,25.41,58.1,103.72,Moderate
2025-02-11 01:00:00,0.43,6.06,0.46,46.69,0.48,0.3,25.65,76.31,0.84,162.14,0.0,0.0,720.09,91.99,103.73,13.5,7.3,4.18,24.16,52.93,103.73,Moderate
2025-02-11 02:00:00,0.43,6.31,0.45,45.74,0.48,0.3,25.69,76.28,0.85,161.48,0.0,0.0,719.55,91.76,103.75,14.08,7.57,4.14,22.69,52.225,103.75,Moderate
2025-02-11 03:00:00,0.43,6.5,0.45,44.83,0.47,0.3,25.76,76.19,0.86,161.48,0.0,0.0,718.56,91.2,103.25,14.52,7.81,4.11,21.5,51.52,103.25,Moderate
2025-02-11 04:00:00,0.43,6.75,0.44,43.99,0.47,0.3,25.85,76.03,0.87,160.36,0.0,0.0,716.8,90.6,102.57,15.1,8.07,4.06,20.89,50.650000000000006,102.57,Moderate
2025-02-11 05:00:00,0.44,6.98,0.44,43.2,0.47,0.3,25.95,75.84,0.87,159.81,0.0,0.0,715.49,89.88,101.12,15.63,8.34,4.0,20.52,49.78,101.12,Moderate
2025-02-11 06:00:00,0.42,7.24,0.43,42.6,0.47,0.3,26.06,75.71,0.88,159.41,0.0,0.0,715.32,88.68,95.56,16.27,8.59,3.86,20.62,48.81,95.56,Satisfactory
2025-02-11 07:00:00,0.39,7.55,0.42,42.1,0.47,0.3,26.16,75.7,0.91,159.97,0.0,0.0,718.31,86.52,93.53,17.06,8.81,3.74,20.87,48.17,93.53,Satisfactory
2025-02-11 08:00:00,0.39,7.83,0.41,41.6,0.47,0.3,26.2,75.85,0.94,159.94,0.0,0.0,720.84,85.71,93.16,17.73,8.95,3.68,20.94,48.99,93.16,Satisfactory
2025-02-11 09:00:00,0.41,8.12,0.41,40.97,0.46,0.3,26.23,75.74,0.95,160.83,0.0,0.0,718.48,84.85,93.04,18.35,9.1,3.61,20.95,52.17,93.04,Satisfactory
2025-02-11 10:00:00,0.42,8.36,0.41,40.29,0.46,0.3,26.28,75.57,0.95,160.93,0.0,0.0,715.41,84.0,92.98,18.9,9.2,3.55,21.09,55.49,92.98,Satisfactory
2025-02-11 11:00:00,0.42,8.59,0.41,39.62,0.45,0.3,26.32,75.46,0.96,160.85,0.0,0.0,714.71,82.84,93.05,19.45,9.08,3.52,21.39,60.08,93.05,Satisfactory
2025-02-11 12:00:00,0.42,8.87,0.41,38.96,0.45,0.3,26.37,75.59,0.97,161.33,0.0,0.0,719.62,81.78,93.43,20.11,8.75,3.47,21.53,66.43,93.43,Satisfactory
2025-02-11 13:00:00,0.41,9.16,0.41,38.32,0.45,0.3,26.39,76.01,0.97,158.97,0.0,0.0,724.58,81.47,93.95,20.81,8.24,3.46,21.69,72.32,93.95,Satisfactory
2025-02-11 14:00:00,0.44,9.47,0.41,37.66,0.45,0.3,26.38,76.28,0.98,158.34,0.0,0.0,727.4,81.08,94.14,21.48,7.85,3.41,21.5,76.71,94.14,Satisfactory
2025-02-11 15:00:00,0.66,10.03,0.41,36.98,0.46,0.3,26.35,76.39,0.99,157.96,0.0,0.0,727.76,80.2,93.21,22.37,7.68,3.38,21.05,79.59,93.21,Satisfactory
2025-02-11 16:00:00,0.75,10.48,0.41,36.17,0.46,0.3,26.3,76.52,1.01,157.8,0.0,0.0,724.48,78.74,92.43,23.25,7.51,3.34,20.86,82.47,92.43,Satisfactory
2025-02-11 17:00:00,0.8,10.58,0.41,35.56,0.47,0.3,26.28,76.29,1.0,157.44,0.0,0.0,743.76,77.38,91.47,23.37,7.48,3.29,20.89,82.92,91.47,Satisfactory
2025-02-11 18:00:00,0.86,10.38,0.41,36.24,0.48,0.3,26.29,76.02,1.0,157.32,0.0,0.0,758.39,76.05,89.88,22.8,7.48,3.28,21.02,81.35,89.88,Satisfactory
2025-02-11 19:00:00,0.92,10.38,0.4,36.71,0.49,0.31,26.31,75.61,0.99,157.65,0.0,0.0,752.62,74.0,88.16,22.67,7.55,3.26,21.3,77.48,88.16,Satisfactory
2025-02-11 20:00:00,0.98,10.16,0.4,37.02,0.51,0.31,26.33,75.28,0.98,158.01,0.0,0.0,746.69,72.03,86.99,22.04,7.65,3.25,21.36,72.54,86.99,Satisfactory
2025-02-11 21:00:00,1.02,9.92,0.4,37.24,0.52,0.31,26.35,75.01,0.99,157.68,0.0,0.0,741.98,70.4,85.86,21.39,7.71,3.26,21.06,67.95,85.86,Satisfactory
2025-02-11 22:00:00,1.07,9.66,0.4,37.36,0.52,0.32,26.37,74.75,0.99,156.56,0.0,0.0,737.8,69.25,84.62,20.68,7.79,3.28,20.58,64.76,84.62,Satisfactory
2025-02-11 23:00:00,1.12,9.39,0.39,37.43,0.53,0.32,26.42,74.43,1.0,156.0,0.0,0.0,732.41,68.21,83.46,19.94,7.87,3.32,20.2,63.48,83.46,Satisfactory
2025-02-12 00:00:00,1.16,9.09,0.39,37.44,0.54,0.33,26.48,74.06,1.0,156.31,0.0,0.0,726.42,66.96,82.45,19.15,7.85,3.35,20.09,61.12,82.45,Satisfactory
2025-02-12 01:00:00,1.21,8.88,0.38,37.35,0.54,0.33,26.54,73.76,1.01,155.85,0.0,0.0,721.36,65.5,81.34,18.56,7.79,3.36,19.91,59.06,81.34,Satisfactory
2025-02-12 02:00:00,1.26,8.76,0.38,37.2,0.55,0.33,26.61,73.6,1.02,155.02,0.0,0.0,718.81,63.9,79.72,18.18,7.71,3.36,19.58,56.82,79.72,Satisfactory
2025-02-12 03:00:00,1.31,8.76,0.38,37.01,0.55,0.33,26.67,73.55,1.02,154.26,0.0,0.0,717.83,62.51,78.66,18.08,7.66,3.34,19.37,55.83,78.66,Satisfactory
2025-02-12 04:00:00,1.36,8.52,0.37,36.8,0.55,0.33,26.75,73.54,1.04,153.98,0.0,0.0,718.17,61.45,78.05,17.41,7.6,3.37,19.52,54.32,78.05,Satisfactory
2025-02-12 05:00:00,1.4,8.29,0.37,36.62,0.55,0.33,26.83,73.58,1.04,154.59,0.0,0.0,718.71,60.61,77.56,16.8,7.54,3.41,20.06,52.74,77.56,Satisfactory
2025-02-12 06:00:00,1.44,8.16,0.37,36.46,0.55,0.33,26.9,73.6,1.04,154.01,0.0,0.0,718.58,59.69,77.1,16.41,7.48,3.41,20.81,51.51,77.1,Satisfactory
2025-02-12 07:00:00,1.48,8.15,0.37,36.34,0.56,0.33,26.98,73.53,1.05,154.0,0.0,0.0,719.86,58.74,76.2,16.32,7.43,3.38,21.81,48.93,76.2,Satisfactory
2025-02-12 08:00:00,1.53,8.15,0.36,36.17,0.56,0.33,27.04,73.44,1.04,155.04,0.0,0.0,725.29,57.97,75.3,16.23,7.48,3.35,22.61,47.49,75.3,Satisfactory
2025-02-12 09:00:00,1.57,8.11,0.36,35.98,0.56,0.33,27.1,73.49,1.02,156.12,0.0,0.0,739.36,57.6,74.91,16.04,7.63,3.34,23.55,48.55,74.91,Satisfactory
2025-02-12 10:00:00,1.63,8.06,0.36,35.8,0.56,0.33,27.12,73.62,1.02,157.74,0.0,0.0,760.45,58.08,74.99,15.83,7.78,3.33,24.56,53.88,74.99,Satisfactory
2025-02-12 11:00:00,1.69,8.02,0.35,35.63,0.56,0.33,27.14,73.82,1.03,159.28,0.0,0.0,786.04,58.99,75.1,15.62,7.92,3.3,25.5,59.36,75.1,Satisfactory
2025-02-12 12:00:00,1.75,7.91,0.35,35.49,0.56,0.33,27.14,74.02,1.04,160.55,0.0,0.0,812.81,60.06,75.27,15.22,8.0,3.3,25.92,65.47,75.27,Satisfactory
2025-02-12 13:00:00,1.8,7.62,0.34,35.34,0.56,0.33,27.17,74.01,1.03,162.9,0.0,0.0,838.14,61.03,74.9,14.46,8.13,3.35,26.16,72.8,74.9,Satisfactory
2025-02-12 14:00:00,1.81,7.51,0.34,35.23,0.56,0.33,27.24,73.75,1.03,165.96,0.0,0.0,862.57,62.07,75.09,14.2,8.28,3.39,26.27,80.79,80.79,Satisfactory
2025-02-12 15:00:00,1.64,7.22,0.34,35.15,0.56,0.33,27.35,73.74,1.01,166.5,0.0,0.0,893.6,62.9,75.86,13.82,8.35,3.41,26.2,89.24,89.24,Satisfactory
2025-02-12 16:00:00,1.6,7.03,0.34,35.05,0.56,0.33,27.45,73.93,1.0,166.16,0.0,0.0,939.25,64.18,76.75,13.45,8.36,3.41,26.31,95.65,95.65,Satisfactory
2025-02-12 17:00:00,1.61,7.11,0.34,34.98,0.56,0.33,27.53,74.28,1.0,166.48,0.0,0.0,977.32,65.6,77.53,13.62,8.32,3.4,26.61,98.49,98.49,Satisfactory
2025-02-12 18:00:00,1.61,6.97,0.34,34.92,0.56,0.33,27.58,74.62,1.01,166.49,0.0,0.0,1008.93,67.25,78.71,13.32,8.3,3.41,27.19,97.43,97.43,Satisfactory
2025-02-12 19:00:00,1.6,6.97,0.34,34.87,0.56,0.33,27.63,74.92,1.01,166.15,0.0,0.0,1037.84,69.38,80.11,13.33,8.37,3.4,27.45,96.66,96.66,Satisfactory
2025-02-12 20:00:00,1.58,7.28,0.34,34.83,0.56,0.33,27.68,75.1,1.0,166.11,0.0,0.0,1064.62,71.44,81.24,14.09,8.62,3.38,28.12,93.9,93.9,Satisfactory
2025-02-12 21:00:00,1.57,7.54,0.35,34.8,0.56,0.33,27.74,75.15,0.98,166.44,0.0,0.0,1089.69,73.54,82.67,14.7,8.89,3.37,28.56,89.32,89.32,Satisfactory
2025-02-12 22:00:00,1.57,7.53,0.36,34.83,0.57,0.33,27.79,75.19,0.98,167.36,0.0,0.0,1114.21,75.39,84.03,14.71,9.04,3.39,28.55,82.98,84.03,Satisfactory
2025-02-12 23:00:00,1.57,7.66,0.36,34.81,0.57,0.33,27.84,75.28,0.99,168.14,0.0,0.0,1139.19,76.74,85.17,15.01,9.03,3.35,28.05,75.36,85.17,Satisfactory
2025-02-13 00:00:00,1.57,7.8,0.37,34.74,0.57,0.32,27.86,75.44,0.97,168.02,0.0,0.0,1164.34,77.52,85.17,15.32,9.01,3.28,27.14,68.51,85.17,Satisfactory
2025-02-13 01:00:00,1.58,7.73,0.37,34.69,0.57,0.32,27.89,75.58,0.96,169.1,0.0,0.0,1189.48,77.6,84.78,15.14,8.98,3.24,25.73,59.82,84.78,Satisfactory
2025-02-13 02:00:00,1.59,7.66,0.37,34.65,0.57,0.32,27.9,75.73,0.94,171.1,0.0,0.0,1213.46,77.64,84.91,14.98,8.96,3.21,24.16,55.81,84.91,Satisfactory
2025-02-13 03:00:00,1.59,7.55,0.38,34.62,0.57,0.32,27.89,75.91,0.92,171.02,0.0,0.0,1236.98,77.39,86.08,14.71,8.92,3.2,23.36,47.59,86.08,Satisfactory
2025-02-13 04:00:00,1.6,7.69,0.38,34.65,0.58,0.32,27.88,76.11,0.9,173.19,0.0,0.0,1260.7,77.3,86.11,15.02,8.88,3.14,22.59,40.65,86.11,Satisfactory
2025-02-13 05:00:00,1.62,7.75,0.39,34.7,0.58,0.33,27.87,76.29,0.9,173.55,0.0,0.0,1284.92,77.06,85.94,15.12,8.83,3.1,21.66,34.99,85.94,Satisfactory
2025-02-13 06:00:00,1.62,7.9,0.39,34.79,0.59,0.33,27.83,76.44,0.88,174.37,0.0,0.0,1309.63,76.65,85.89,15.48,8.78,3.07,21.77,29.5,85.89,Satisfactory
2025-02-13 07:00:00,1.62,7.69,0.39,34.87,0.6,0.33,27.8,76.59,0.87,176.41,0.0,0.0,1334.83,76.97,86.06,14.97,8.73,3.11,22.47,26.77,86.06,Satisfactory
2025-02-13 08:00:00,1.64,7.64,0.4,34.95,0.6,0.33,27.76,76.7,0.87,179.34,0.0,0.0,1360.52,78.22,86.31,14.84,8.63,3.13,23.78,26.99,86.31,Satisfactory
2025-02-13 09:00:00,1.68,7.91,0.4,35.03,0.61,0.33,27.71,76.7,0.88,182.71,0.0,0.0,1386.7,80.81,87.89,15.39,10.06,3.16,26.22,34.21,87.89,Satisfactory
2025-02-13 10:00:00,1.77,8.55,0.4,35.06,0.61,0.33,27.68,76.6,0.88,186.06,0.0,0.0,1413.38,84.08,91.28,16.72,15.71,3.15,28.67,38.59,91.28,Satisfactory
2025-02-13 11:00:00,1.86,8.96,0.41,35.09,0.61,0.33,27.67,76.44,0.86,189.92,0.0,0.0,1440.54,87.09,95.08,17.51,22.45,3.22,30.78,48.59,95.08,Satisfactory
2025-02-13 12:00:00,1.89,8.9,0.42,35.12,0.62,0.33,27.67,76.08,0.84,192.8,0.0,0.0,1468.2,90.22,98.78,17.32,28.93,3.34,32.61,62.62,98.78,Satisfactory
2025-02-13 13:00:00,1.91,9.06,0.43,35.16,0.62,0.33,27.69,75.51,0.84,194.87,0.0,0.0,1496.35,93.07,101.88,17.66,33.36,3.35,34.17,80.21,101.88,Moderate
2025-02-13 14:00:00,1.91,9.2,0.46,35.1,0.62,0.33,27.69,75.03,0.83,197.12,0.08,0.08,1523.15,95.87,104.06,17.99,36.38,3.31,34.19,104.83500000000001,104.06,Moderate
2025-02-13 15:00:00,1.91,9.33,0.47,34.23,0.61,0.32,27.69,74.33,0.82,201.67,0.08,0.08,1534.96,99.46,106.72,18.29,39.48,3.26,34.06,129.46,129.46,Moderate
2025-02-13 16:00:00,1.93,9.32,0.48,33.57,0.61,0.32,27.74,73.39,0.81,205.9,0.08,0.08,1520.8,103.58,109.67,18.23,41.87,3.27,33.7,153.01,153.01,Moderate
2025-02-13 17:00:00,1.94,9.47,0.49,33.13,0.61,0.32,27.76,72.47,0.78,208.27,0.08,0.08,1480.56,108.5,112.6,18.58,44.51,3.38,34.47,158.93,158.93,Moderate
2025-02-13 18:00:00,1.97,9.94,0.52,32.6,0.62,0.35,27.75,71.49,0.75,209.78,0.08,0.08,1422.61,117.39,118.45,19.61,45.06,3.45,36.5,158.08,158.08,Moderate
2025-02-13 19:00:00,1.98,10.51,0.6,31.5,0.66,0.41,27.71,70.74,0.71,211.68,0.08,0.08,1362.95,127.85,124.87,20.93,45.29,3.54,38.25,150.05,150.05,Moderate
2025-02-13 20:00:00,2.01,10.92,0.66,30.4,0.7,0.49,27.68,70.6,0.69,212.92,0.08,0.08,1303.62,135.0,130.5,21.83,45.09,3.57,38.62,136.91,136.91,Moderate
2025-02-13 21:00:00,2.03,10.96,0.72,29.58,0.74,0.56,27.62,70.79,0.66,215.02,0.08,0.08,1243.55,138.2,133.38,21.88,44.76,3.65,39.03,113.45,138.2,Moderate
2025-02-13 22:00:00,2.06,10.97,0.76,28.94,0.79,0.62,27.54,71.02,0.63,216.36,0.08,0.08,1182.62,140.58,135.73,21.87,44.51,3.75,39.64,89.25,140.58,Moderate
2025-02-13 23:00:00,2.07,10.86,0.8,28.44,0.83,0.68,27.49,71.38,0.62,216.97,0.08,0.08,1121.53,143.71,138.03,21.58,44.44,3.85,39.22,71.56,143.71,Moderate
2025-02-14 00:00:00,2.07,10.95,0.83,28.05,0.86,0.72,27.42,71.67,0.61,217.83,0.08,0.08,1061.47,145.52,139.59,21.78,44.49,3.9,38.48,56.31,145.52,Moderate
2025-02-14 01:00:00,2.08,10.92,0.86,27.7,0.89,0.76,27.33,71.97,0.6,218.28,0.08,0.08,1001.47,149.36,141.16,21.71,44.58,3.95,35.45,48.86,149.36,Moderate
2025-02-14 02:00:00,2.07,10.87,0.88,27.41,0.92,0.78,27.24,71.88,0.61,219.42,0.08,0.08,940.84,152.63,142.49,21.58,44.69,3.98,30.86,46.69,152.63,Moderate
2025-02-14 03:00:00,2.06,10.8,0.9,27.11,0.94,0.81,27.15,71.16,0.61,220.55,0.08,0.08,877.15,157.19,142.98,21.45,44.87,4.02,26.81,48.77,157.19,Moderate
2025-02-14 04:00:00,2.03,10.65,0.92,26.78,0.95,0.83,27.03,70.33,0.61,218.82,0.08,0.08,812.93,163.2,144.85,21.15,45.19,4.12,25.36,49.05,163.2,Moderate
2025-02-14 05:00:00,2.01,10.6,0.93,26.4,0.97,0.84,26.9,69.58,0.6,220.72,0.08,0.08,748.14,169.99,148.29,21.06,45.47,4.27,23.94,52.834999999999994,169.99,Moderate
2025-02-14 06:00:00,2.02,10.31,0.94,25.98,0.98,0.86,26.83,68.54,0.61,221.79,0.08,0.08,683.21,177.13,153.66,20.38,45.81,4.41,23.3,56.62,177.13,Moderate
2025-02-14 07:00:00,2.09,10.22,0.96,25.51,0.99,0.88,26.78,67.43,0.6,223.21,0.08,0.08,619.75,182.36,156.56,20.05,46.31,4.58,24.47,59.06,182.36,Moderate
2025-02-14 08:00:00,2.15,10.01,0.97,24.98,1.0,0.89,26.74,66.51,0.59,224.9,0.08,0.08,555.62,186.63,160.97,19.46,46.79,4.7,26.31,62.48,186.63,Moderate
2025-02-14 09:00:00,2.15,10.35,1.0,23.96,0.99,0.89,26.74,65.54,0.59,226.72,0.08,0.08,489.49,188.51,164.26,20.25,46.27,4.64,28.59,68.78,188.51,Moderate
2025-02-14 10:00:00,2.05,10.03,1.05,22.73,0.98,0.89,26.71,64.77,0.59,228.77,0.08,0.08,431.26,186.77,165.27,19.7,40.99,4.6,30.64,77.58,186.77,Moderate
2025-02-14 11:00:00,1.94,9.99,1.1,21.78,0.98,0.89,26.65,64.14,0.59,230.96,0.08,0.08,371.71,184.39,165.46,19.8,34.51,4.46,31.75,86.82,184.39,Moderate
2025-02-14 12:00:00,1.87,9.97,1.13,21.0,0.98,0.89,26.59,63.72,0.6,234.86,0.08,0.08,312.82,180.19,165.1,19.91,28.27,4.33,31.52,99.22,180.19,Moderate
2025-02-14 13:00:00,1.82,9.82,1.14,20.27,0.98,0.89,26.51,63.53,0.59,233.39,0.08,0.08,254.42,175.93,164.72,19.65,23.99,4.29,31.16,120.12,175.93,Moderate
2025-02-14 14:00:00,1.81,9.76,1.14,19.58,0.97,0.89,26.45,63.33,0.58,232.29,0.0,0.0,191.58,170.92,163.76,19.52,21.05,4.28,30.31,139.69,170.92,Moderate
2025-02-14 15:00:00,1.77,9.8,1.15,19.57,0.97,0.89,26.4,63.14,0.58,233.56,0.0,0.0,136.13,163.91,161.89,19.69,18.04,4.24,28.8,162.21,163.91,Moderate
2025-02-14 16:00:00,1.74,10.11,1.16,19.35,0.97,0.89,26.32,63.16,0.58,230.19,0.0,0.0,98.82,157.86,160.15,20.47,15.82,4.17,27.47,178.2,178.2,Moderate
2025-02-14 17:00:00,1.7,10.1,1.16,18.88,0.96,0.89,26.22,63.47,0.61,222.82,0.0,0.0,80.83,154.14,159.01,20.53,13.31,3.97,25.7,184.1,184.1,Moderate
2025-02-14 18:00:00,1.65,10.1,1.15,18.51,0.93,0.86,26.13,63.79,0.64,216.4,0.0,0.0,79.59,146.29,155.04,20.62,12.89,3.78,24.34,181.47,181.47,Moderate
2025-02-14 19:00:00,1.61,9.77,1.09,18.85,0.89,0.79,26.06,63.89,0.65,211.52,0.0,0.0,79.5,135.76,150.24,19.92,12.69,3.64,23.5,176.23,176.23,Moderate
2025-02-14 20:00:00,1.55,9.17,1.03,19.3,0.85,0.71,25.96,63.48,0.65,208.43,0.0,0.0,78.5,128.79,146.02,18.62,12.72,3.67,22.98,167.22,167.22,Moderate
2025-02-14 21:00:00,1.52,9.38,0.99,19.59,0.8,0.65,25.87,62.91,0.65,205.6,0.0,0.0,77.67,125.73,144.49,19.17,12.84,3.63,23.3,154.18,154.18,Moderate
2025-02-14 22:00:00,1.49,9.83,0.95,19.71,0.76,0.59,25.81,62.37,0.64,206.1,0.0,0.0,77.18,123.42,143.5,20.29,13.0,3.55,25.16,136.66,143.5,Moderate
2025-02-14 23:00:00,1.46,10.24,0.92,19.74,0.72,0.55,25.66,61.79,0.63,206.43,0.0,0.0,76.27,121.93,142.92,21.31,13.14,3.54,27.0,112.87,142.92,Moderate
2025-02-15 00:00:00,1.45,10.42,0.9,19.71,0.7,0.52,25.53,61.31,0.63,206.9,0.0,0.0,73.76,123.71,144.64,21.75,13.14,3.56,27.98,95.25,144.64,Moderate
2025-02-15 01:00:00,1.41,10.53,0.89,19.63,0.68,0.49,25.39,60.85,0.63,205.93,0.0,0.0,70.61,125.13,145.86,22.09,13.09,3.58,28.95,86.74,145.86,Moderate
2025-02-15 02:00:00,1.38,10.54,0.88,19.51,0.66,0.47,25.29,60.78,0.63,203.18,0.0,0.0,67.49,127.37,146.91,22.17,13.05,3.61,29.56,81.54,146.91,Moderate
2025-02-15 03:00:00,1.36,10.57,0.87,19.33,0.64,0.46,25.21,61.33,0.63,202.21,0.0,0.0,66.86,127.26,147.66,22.3,12.95,3.61,29.81,73.93,147.66,Moderate
2025-02-15 04:00:00,1.33,10.68,0.86,19.14,0.63,0.44,25.17,61.99,0.64,200.77,0.0,0.0,66.18,124.13,147.2,22.62,12.69,3.56,29.75,70.33,147.2,Moderate
2025-02-15 05:00:00,1.31,10.81,0.86,18.94,0.62,0.43,25.12,62.57,0.64,199.08,0.0,0.0,65.5,119.83,144.87,22.96,12.49,3.43,29.44,65.92,144.87,Moderate
2025-02-15 06:00:00,1.29,11.04,0.85,18.72,0.61,0.42,25.03,63.52,0.64,199.39,0.0,0.0,64.39,116.27,140.52,23.55,12.21,3.34,28.34,61.47,140.52,Moderate
2025-02-15 07:00:00,1.18,11.12,0.85,18.5,0.6,0.41,24.94,64.33,0.66,197.79,0.0,0.0,62.18,113.93,138.65,23.88,11.78,3.18,27.34,63.98,138.65,Moderate
2025-02-15 08:00:00,1.11,11.26,0.84,18.37,0.59,0.4,24.89,64.61,0.65,197.09,0.0,0.0,64.8,110.76,135.3,24.37,11.35,3.07,27.28,67.94,135.3,Moderate
2025-02-15 09:00:00,1.1,10.43,0.82,18.8,0.59,0.4,24.87,64.75,0.65,196.62,0.0,0.0,73.89,107.42,132.79,22.43,10.64,3.23,28.83,72.44,132.79,Moderate
2025-02-15 10:00:00,1.15,9.92,0.79,19.23,0.6,0.4,24.88,64.56,0.64,195.64,0.0,0.0,74.64,105.21,131.64,21.14,10.85,3.37,29.92,77.48,131.64,Moderate
2025-02-15 11:00:00,1.14,9.35,0.75,19.06,0.59,0.39,24.87,64.31,0.65,195.73,0.0,0.0,73.53,102.44,130.59,19.81,11.11,3.45,29.2,86.09,130.59,Moderate
2025-02-15 12:00:00,1.15,9.63,0.72,18.84,0.58,0.38,24.84,64.26,0.65,194.47,0.0,0.0,69.29,100.47,129.02,20.46,10.89,3.38,28.7,90.93,129.02,Moderate
2025-02-15 13:00:00,1.15,9.87,0.69,18.54,0.56,0.38,24.81,64.3,0.66,198.72,0.01,0.01,63.19,98.5,127.64,21.0,10.79,3.32,28.36,96.08,127.64,Moderate
2025-02-15 14:00:00,1.15,9.6,0.67,18.35,0.56,0.37,24.79,64.36,0.66,202.02,0.01,0.01,61.0,97.37,126.51,20.38,11.3,3.35,27.67,112.62,126.51,Moderate
2025-02-15 15:00:00,1.18,9.11,0.65,18.37,0.56,0.37,24.77,64.38,0.65,200.74,0.01,0.01,60.73,96.44,125.94,19.17,11.62,3.42,26.98,126.01,126.01,Moderate
2025-02-15 16:00:00,1.18,8.57,0.63,18.54,0.55,0.37,24.79,64.02,0.64,203.64,0.01,0.01,60.12,94.71,124.73,17.9,11.79,3.47,25.73,134.29,134.29,Moderate
2025-02-15 17:00:00,1.22,9.45,0.61,18.88,0.55,0.37,24.79,63.51,0.6,209.79,0.01,0.01,60.11,93.08,123.74,19.89,11.84,3.48,25.0,128.36,128.36,Moderate
2025-02-15 18:00:00,1.23,9.57,0.6,19.32,0.57,0.38,24.82,63.57,0.58,212.38,0.01,0.01,60.11,93.33,125.39,20.14,12.15,3.56,24.56,130.37,130.37,Moderate
2025-02-15 19:00:00,1.21,9.58,0.59,19.66,0.58,0.39,24.85,63.69,0.58,212.4,0.01,0.01,60.11,94.76,125.83,20.23,12.73,3.65,25.98,129.62,129.62,Moderate
2025-02-15 20:00:00,1.2,10.1,0.59,19.93,0.59,0.39,24.87,63.75,0.58,213.92,0.01,0.01,60.11,96.78,126.31,21.46,13.47,3.62,27.45,129.42,129.42,Moderate
2025-02-15 21:00:00,1.21,10.46,0.58,20.15,0.59,0.4,24.89,63.77,0.58,214.82,0.01,0.01,60.11,99.24,126.8,22.29,14.1,3.59,29.16,129.48,129.48,Moderate
2025-02-15 22:00:00,1.2,10.88,0.58,20.34,0.6,0.4,24.89,63.89,0.58,214.58,0.01,0.01,60.07,102.465,127.74,23.28,14.39,3.55,30.95,116.15,127.74,Moderate
2025-02-15 23:00:00,1.2,11.25,0.58,20.5,0.6,0.4,24.88,64.05,0.57,214.88,0.01,0.01,60.03,105.69,129.29,24.15,14.55,3.5,32.52,101.95,129.29,Moderate
2025-02-16 00:00:00,1.2,11.47,0.58,20.64,0.6,0.4,24.89,64.22,0.57,214.04,0.01,0.01,59.99,110.96,129.71,24.69,14.4,3.5,33.61,91.74,129.71,Moderate
2025-02-16 01:00:00,1.21,11.99,0.57,20.76,0.61,0.4,24.89,64.38,0.57,214.35,0.01,0.01,59.98,115.76,130.39,25.88,14.24,3.49,32.84,89.54,130.39,Moderate
2025-02-16 02:00:00,1.22,12.61,0.58,20.87,0.61,0.41,24.9,64.47,0.56,215.3,0.01,0.01,59.98,121.13,131.99,27.33,14.05,3.51,32.48,77.86,131.99,Moderate
2025-02-16 03:00:00,1.22,12.62,0.58,20.98,0.62,0.41,24.91,64.5,0.56,215.88,0.01,0.01,59.98,128.56,134.09,27.32,13.81,3.68,32.09,65.85,134.09,Moderate
2025-02-16 04:00:00,1.26,12.56,0.58,21.09,0.63,0.42,24.9,64.55,0.55,217.69,0.01,0.01,59.98,135.96,136.49,27.11,13.58,3.87,31.78,52.18,136.49,Moderate
2025-02-16 05:00:00,1.33,12.48,0.59,21.19,0.64,0.43,24.89,64.66,0.55,216.67,0.01,0.01,59.99,144.7,138.82,26.78,13.35,4.06,31.81,40.6,144.7,Moderate
2025-02-16 06:00:00,1.34,12.26,0.6,21.29,0.66,0.44,24.89,64.68,0.54,213.6,0.01,0.01,60.55,154.48,142.15,26.25,13.12,4.22,32.2,35.78,154.48,Moderate
2025-02-16 07:00:00,1.37,12.5,0.62,21.37,0.67,0.45,24.9,64.58,0.52,212.07,0.01,0.01,61.43,161.45,144.69,26.75,12.99,4.27,31.8,35.92,161.45,Moderate
2025-02-16 08:00:00,1.35,12.35,0.63,21.44,0.67,0.46,24.94,64.47,0.53,207.59,0.01,0.01,59.22,164.65,145.53,26.45,13.14,4.31,30.5,41.62,164.65,Moderate
2025-02-16 09:00:00,1.27,12.36,0.64,21.47,0.67,0.46,24.99,64.51,0.53,202.76,0.01,0.01,53.5,164.58,144.32,26.61,13.57,4.25,28.87,49.75,164.58,Moderate
2025-02-16 10:00:00,1.19,12.42,0.62,21.79,0.68,0.47,25.02,64.71,0.53,197.95,0.01,0.01,48.72,162.98,142.67,26.9,13.87,4.19,27.16,62.47,162.98,Moderate
2025-02-16 11:00:00,1.18,12.43,0.62,22.49,0.7,0.48,25.13,64.91,0.52,191.43,0.01,0.01,46.98,162.41,141.95,26.96,13.99,4.22,25.61,76.68,162.41,Moderate
