Date,NO,NOx,Benzene,Toluene,AT,RH,WS,WD,SR,BP,PM25,PM10,NO2,SO2,NH3,CO,O3,AQI,AQI_Category
2021-09-01,45.33916666666667,61.1025,0.32958333333333334,15.887083333333335,31.050416666666667,89.14291666666666,0.515,108.97708333333333,53.37958333333333,973.0124999999999,58.52291666666667,68.29,57.01166666666666,13.935,11.64125,29.212083333333336,20.997916666666665,68.57208333333334,Satisfactory
2021-09-02,62.410833333333336,72.80416666666666,1.6587500000000002,37.49125,31.412916666666664,89.08083333333333,0.35083333333333333,125.71541666666667,86.54,972.2970833333334,74.05166666666666,70.665,51.673750000000005,14.023333333333333,8.207083333333333,32.174375,24.5925,74.2675,Satisfactory
2021-09-03,50.59291666666667,66.92958333333333,2.654166666666667,41.47708333333333,33.60166666666667,76.86958333333332,0.5825,107.73666666666666,135.58666666666667,971.8779166666667,91.879375,105.42916666666667,60.18958333333333,15.469166666666666,6.4312499999999995,44.803125,34.656666666666666,105.42916666666667,Moderate
2021-09-04,36.67333333333333,52.517500000000005,2.1575,48.62291666666667,33.365833333333335,77.855,0.66625,113.10083333333334,127.48125,972.1025,93.54229166666666,134.475,53.02916666666667,11.654583333333333,5.340833333333333,87.61125,39.81229166666667,134.475,Moderate
2021-09-05,48.992916666666666,69.39,3.4808333333333334,212.81041666666667,33.490833333333335,77.58833333333334,0.47833333333333333,110.17541666666666,138.21583333333334,972.4562500000001,118.325,165.37625,69.04541666666667,10.51,6.730416666666667,95.67583333333334,24.831666666666667,165.37625,Moderate
2021-09-06,56.18208333333334,78.81541666666666,4.722916666666666,183.42999999999998,34.80833333333333,73.77125,0.5691666666666667,116.37208333333332,150.43041666666667,972.2579166666666,194.0583333333333,210.05875,77.49583333333334,11.4625,7.168333333333333,104.69791666666667,50.50979166666667,214.54708333333335,Poor
2021-09-07,27.290833333333335,47.51166666666666,2.6841666666666666,72.34708333333333,34.8725,72.7725,1.02625,97.25916666666667,130.89333333333335,972.1891666666667,107.52708333333334,144.59291666666667,59.265625,13.225416666666668,6.50875,89.05874999999999,45.169999999999995,144.59291666666667,Moderate
2021-09-08,23.825,37.045,1.6120833333333333,33.31666666666667,33.69958333333333,75.87166666666667,1.3104166666666666,93.505,134.99541666666667,972.1841666666668,65.57583333333334,102.75291666666668,41.11833333333333,12.740833333333333,8.245833333333334,79.80875,17.855,100.91208333333333,Moderate
2021-09-09,11.332500000000001,23.68041666666667,1.0283333333333333,29.604166666666668,33.809999999999995,72.715,1.5058333333333334,78.56333333333333,135.85833333333332,972.1745833333333,50.00791666666667,75.42458333333333,33.92,14.950416666666667,6.81625,76.98791666666666,15.359583333333333,79.91208333333334,Satisfactory
2021-09-10,12.749166666666667,25.846666666666664,1.2545833333333334,34.635,33.6175,75.63083333333333,1.3308333333333333,82.97916666666667,127.09500000000001,972.4670833333333,65.99875,87.85916666666667,36.30958333333333,17.9425,5.432916666666666,79.50479166666666,15.924166666666666,91.35125,Satisfactory
2021-09-11,19.379166666666666,33.841249999999995,1.5129166666666667,40.13333333333333,31.78708333333333,84.63583333333334,1.0775,98.78708333333333,75.97833333333334,972.5441666666667,51.790416666666665,81.15583333333333,42.38375,18.059583333333332,4.946666666666666,97.03020833333333,34.525,92.94458333333334,Satisfactory
2021-09-12,23.012083333333333,46.32708333333333,2.0520833333333335,81.92416666666666,31.098333333333333,88.29083333333334,0.5466666666666666,107.20583333333333,79.73041666666667,972.1241666666666,56.92791666666667,75.12458333333333,64.580625,13.913333333333334,6.034583333333334,88.37270833333334,16.422916666666666,92.455,Satisfactory
2021-09-13,33.56875,71.6225,4.464166666666666,47.04916666666667,32.806666666666665,84.89666666666666,0.5133333333333333,125.50625000000001,111.23375,971.8791666666666,99.17520833333333,110.28291666666667,102.51395833333333,16.589583333333334,8.222083333333332,98.11208333333333,49.87395833333333,115.08291666666666,Moderate
2021-09-14,40.816250000000004,65.36916666666667,2.6308333333333334,36.95458333333333,32.40958333333334,80.83458333333333,0.5845833333333333,97.64208333333333,115.46791666666667,971.89875,60.475833333333334,104.65520833333333,75.00166666666667,23.410833333333333,6.6191666666666675,82.58375,47.94479166666667,105.08666666666666,Moderate
2021-09-15,35.3525,47.10458333333333,1.7229166666666667,42.912083333333335,33.93958333333333,69.74875,1.1295833333333334,99.12416666666667,144.62,971.83875,48.39666666666667,120.89333333333333,42.96208333333333,21.19,4.579166666666667,102.90916666666668,22.757499999999997,120.89333333333333,Moderate
2021-09-16,90.94875,97.46791666666667,2.50375,33.369166666666665,33.02375,75.23291666666667,0.6916666666666668,154.76583333333335,108.48375,971.98375,58.9425,138.27833333333334,54.64041666666666,13.249583333333334,4.59875,106.83375,26.911041666666666,138.27833333333334,Moderate
2021-09-17,52.29208333333333,62.79333333333333,1.945833333333333,43.897083333333335,31.315,80.77,0.4583333333333333,119.68541666666665,97.7275,972.1833333333334,54.935833333333335,91.691875,47.365,13.098333333333334,5.7245833333333325,105.89208333333333,49.07149999999999,106.46583333333332,Moderate
2021-09-18,26.648749999999996,40.249583333333334,1.6308333333333334,66.66958333333334,32.96041666666667,74.325,0.775,99.46333333333332,144.73,971.9362500000001,65.64541666666666,107.67833333333334,43.51833333333334,15.692916666666667,5.520416666666667,98.88625,38.75183333333333,107.81625000000001,Moderate
2021-09-19,16.603333333333335,32.57791666666667,1.2808333333333333,32.29875,33.92208333333333,72.85791666666667,1.1733333333333333,97.37875000000001,151.69291666666666,971.5995833333333,75.64291666666666,98.66395833333333,44.75625,12.957500000000001,5.109166666666667,100.81083333333333,24.265833333333333,100.91958333333334,Moderate
2021-09-20,17.164583333333333,31.87708333333333,1.0658333333333332,23.50125,34.276666666666664,71.55666666666666,1.1045833333333335,95.70416666666667,149.6025,971.6379166666667,64.93083333333333,97.46,42.04708333333333,11.690833333333332,4.9558333333333335,100.268125,28.125,101.90833333333335,Moderate
2021-09-21,23.110416666666666,40.32791666666667,1.2787499999999998,25.740416666666665,34.33833333333333,72.2525,0.8825,103.83166666666666,133.54958333333335,971.9391666666667,71.33416666666666,97.36,50.401875,14.17,4.73625,105.40763888888888,24.312083333333334,105.22291666666666,Moderate
2021-09-22,29.489583333333332,47.68625,1.66625,42.92791666666667,32.540416666666665,77.76375,0.8779166666666667,103.95791666666666,102.87124999999999,972.1279166666667,71.23375,92.54708333333333,55.3475,22.280416666666667,5.4775,104.61236111111111,23.949166666666667,103.94291666666668,Moderate
2021-09-23,17.336666666666666,33.31166666666667,1.2758333333333334,44.665416666666665,32.349583333333335,77.1525,1.37,103.55916666666667,117.07333333333332,972.2725,60.437916666666666,83.48083333333334,45.05291666666667,23.405833333333334,6.651666666666667,103.07583333333334,22.774583333333336,102.40750000000001,Moderate
2021-09-24,36.195,48.831250000000004,1.4791666666666667,59.85708333333333,32.285000000000004,79.5475,0.7949999999999999,122.64041666666667,121.30708333333332,972.3425000000001,60.16458333333333,94.46020833333334,45.36958333333333,24.626666666666665,5.53625,102.26041666666667,26.214166666666667,102.67708333333333,Moderate
2021-09-25,48.23,61.86083333333334,1.9974999999999998,56.659166666666664,32.54291666666666,79.77916666666667,0.5429166666666666,86.94875,106.69791666666667,972.7175000000001,47.93833333333333,92.1975,52.8825,24.11125,3.8562499999999997,95.028125,38.82458333333333,96.68166666666667,Satisfactory
2021-09-26,29.939166666666665,46.790416666666665,1.3412499999999998,38.115,33.038333333333334,75.95333333333333,0.8741666666666666,94.00666666666666,118.46958333333333,972.5629166666666,49.852916666666665,86.82291666666667,52.393541666666664,26.098333333333333,4.7316666666666665,106.0475,22.287499999999998,106.0475,Moderate
2021-09-27,32.9,53.45541666666667,1.48375,32.59125,33.9075,73.31833333333334,0.71375,99.53958333333333,137.54416666666665,960.1033333333334,105.845625,122.89291666666666,62.44625,29.705416666666668,7.230833333333333,108.06583333333333,34.2425,124.90208333333334,Moderate
2021-09-28,49.37708333333333,68.10791666666667,2.535833333333333,29.43625,34.55708333333333,70.57916666666667,0.7275,96.62416666666667,130.98833333333332,800.2341666666666,122.45395833333333,147.75875,65.30958333333334,30.224166666666665,3.86,107.53875,36.80375,147.75875,Moderate
2021-09-29,20.109583333333333,36.16166666666667,1.8399999999999999,52.01125,34.5025,68.79291666666667,1.33875,91.37374999999999,135.81083333333333,921.7508333333334,78.34583333333333,97.25416666666666,46.43666666666667,31.83375,4.4870833333333335,108.985,23.562916666666666,109.11,Moderate
2021-09-30,21.96666666666667,39.23708333333334,1.4679166666666665,36.28125,34.1925,69.3525,1.1254166666666667,104.875,127.495,972.2783333333333,117.77083333333333,101.70541666666666,50.03208333333333,32.39666666666667,5.097916666666666,107.65395833333334,24.302916666666665,118.70291666666667,Moderate
2021-10-01,109.915,124.46583333333332,3.3579166666666667,43.57749999999999,34.00833333333333,72.81958333333334,0.6541666666666667,164.05625,114.49708333333332,972.30625,132.46416666666667,166.66666666666666,81.5,31.62,4.5275,106.25270833333333,36.846250000000005,166.66666666666666,Moderate
2021-10-02,162.11666666666667,177.30083333333334,4.515,46.227916666666665,34.48083333333333,72.13125000000001,0.4475,179.06583333333333,124.06374999999998,972.4825,116.35958333333333,243.2591666666667,102.448125,26.634583333333335,5.814166666666666,89.49666666666667,27.98125,243.2591666666667,Poor
2021-10-03,97.35083333333334,110.77875,2.3816666666666664,17.301666666666666,35.18083333333333,66.60375,0.5104166666666666,270.4766666666667,130.16625,972.0145833333332,165.77166666666668,271.38375,73.69291666666666,25.239583333333332,9.069583333333332,77.0225,13.48625,271.38375,Poor
2021-10-04,145.6625,149.35083333333333,2.3925,17.2975,35.20875,65.34208333333333,0.6129166666666667,269.5370833333333,129.905,972.1258333333334,99.66479166666666,276.82416666666666,71.73875,22.718333333333334,7.142499999999999,97.464375,16.92125,276.82416666666666,Poor
2021-10-05,79.58375,96.29541666666667,2.6916666666666664,104.70125,35.19041666666667,62.567499999999995,0.8570833333333333,183.50166666666667,153.33166666666668,972.2191666666666,102.89437500000001,224.81500000000003,83.73041666666667,36.89458333333334,8.05875,79.19020833333333,39.956250000000004,224.81500000000003,Poor
2021-10-06,76.33125,96.27333333333333,2.84,46.07833333333334,34.36375,68.12625,0.6291666666666667,236.37291666666667,174.21416666666667,972.7704166666667,102.125625,212.82375000000002,80.79166666666667,21.569999999999997,6.357083333333333,84.235,8.49375,212.82375000000002,Poor
2021-10-07,85.41166666666668,103.66083333333334,2.4533333333333336,28.092083333333335,34.1825,66.89375,0.6358333333333334,257.53208333333333,180.4958333333333,973.0187500000001,112.86625,265.785,79.87958333333333,23.215833333333332,6.716666666666666,72.37291666666667,12.612916666666665,265.785,Poor
2021-10-08,111.47208333333333,132.8075,2.81375,26.645,33.968333333333334,62.92208333333334,0.6608333333333333,253.04375000000002,179.63083333333336,973.0141666666667,130.37916666666666,291.1829166666667,98.09916666666668,25.86125,6.399166666666667,97.29145833333332,14.38,284.1675,Poor
2021-10-09,177.89083333333335,196.30124999999998,1.8570833333333334,16.305416666666666,34.14791666666667,62.30041666666667,0.54625,248.03,177.72333333333333,973.0412499999999,174.1775,289.34708333333333,114.12416666666667,27.225416666666664,5.7749999999999995,102.61208333333333,16.56125,289.34708333333333,Poor
2021-10-10,164.41666666666666,182.67541666666668,5.105833333333333,43.95333333333334,34.55291666666667,59.74916666666667,0.52125,250.84625000000003,176.63041666666666,973.0179166666667,164.62041666666667,281.3433333333333,110.77625,29.120833333333334,7.03125,109.20416666666667,14.501249999999999,281.3433333333333,Poor
2021-10-11,248.56625,262.13416666666666,5.905833333333334,90.81333333333333,34.5675,59.16375,0.4691666666666667,252.09458333333336,174.94708333333332,973.0904166666666,171.88583333333335,290.68,107.88458333333334,34.65,7.952083333333333,110.59520833333333,23.7475,285.4116666666667,Poor
2021-10-12,198.04166666666666,214.23125000000002,4.71,45.159166666666664,34.678333333333335,57.47875,0.445,235.38583333333335,173.71708333333333,972.95375,140.0025,256.855,106.925,27.582083333333333,8.845,99.256875,30.47375,256.855,Poor
2021-10-13,98.6025,123.28208333333333,3.7025,31.02916666666667,34.29875,53.22958333333333,0.6320833333333333,255.29958333333332,174.90291666666667,972.8208333333333,163.28,256.23291666666665,97.219375,31.774583333333336,8.652916666666668,90.624375,24.07375,256.23291666666665,Poor
2021-10-14,85.46375,115.03875,3.0366666666666666,34.14291666666667,33.05041666666667,50.699999999999996,0.8104166666666667,254.18791666666667,176.52041666666665,972.7445833333333,176.74666666666667,296.2908333333333,105.27041666666666,30.932916666666667,6.242916666666667,87.17916666666667,29.508333333333336,285.77958333333333,Poor
2021-10-15,108.58708333333334,143.35041666666666,4.035833333333334,218.28708333333336,32.795833333333334,50.685,0.6024999999999999,253.33666666666667,174.63333333333333,972.6933333333333,222.43208333333334,353.1479166666666,122.96291666666667,30.909583333333334,5.89875,110.15750000000001,30.742499999999996,353.1479166666666,Very Poor
2021-10-16,166.92083333333332,201.94375,8.229583333333332,134.75333333333333,33.25166666666667,56.931666666666665,0.3908333333333333,243.44125,169.55208333333334,972.9308333333333,333.37062499999996,390.8008333333333,139.76458333333332,32.924166666666665,8.174999999999999,114.08583333333333,35.5075,381.49083333333334,Very Poor
2021-10-17,89.46125,127.09958333333333,7.368333333333333,65.49916666666667,32.84125,67.16791666666667,0.5558333333333333,214.02083333333334,151.14791666666667,973.4045833333333,363.73541666666665,271.5095833333333,120.41125,34.76541666666667,10.911666666666667,81.05354166666667,31.791666666666668,364.04541666666665,Very Poor
2021-10-18,39.62,53.98416666666666,1.7874999999999999,33.58583333333333,26.93625,88.47375,0.8479166666666668,176.35625000000002,139.77666666666667,974.2104166666667,74.93791666666667,64.93604166666667,50.88583333333333,19.200416666666666,10.782083333333333,71.77041666666666,14.408333333333333,94.06708333333334,Satisfactory
2021-10-19,71.99583333333334,83.59916666666668,2.4,33.92,26.597083333333334,84.2,0.49791666666666673,242.34708333333333,168.80666666666667,974.3479166666666,62.683125,91.81083333333333,58.72125,18.354583333333334,7.590416666666666,81.07583333333334,8.661666666666667,98.72041666666667,Satisfactory
2021-10-20,136.42666666666668,155.79583333333332,4.032916666666667,28.011666666666667,28.154583333333335,73.35875,0.5491666666666667,251.12,184.18791666666667,974.05625,247.46041666666667,280.39166666666665,101.89708333333334,24.248333333333335,6.25375,99.03479166666666,11.58,280.39166666666665,Very Poor
2021-10-21,229.61291666666668,242.80166666666665,6.536666666666666,51.86375,27.91541666666667,62.66083333333333,0.5204166666666666,246.8708333333333,184.52125,973.8404166666666,256.1516666666667,378.2075,119.65083333333332,23.768333333333334,6.478333333333333,95.8775,14.467083333333333,378.2075,Very Poor
2021-10-22,219.46708333333333,230.56583333333333,6.090833333333333,50.56708333333333,27.986666666666665,57.134166666666665,0.5620833333333334,234.76541666666665,183.98708333333332,973.3366666666667,163.74375,298.7716666666667,118.69208333333334,22.3875,6.206666666666667,95.92375,13.658333333333333,293.08666666666664,Poor
2021-10-23,204.4154166666667,221.29208333333335,4.862916666666666,123.61833333333334,28.374166666666667,64.46333333333334,0.6016666666666667,178.2145833333333,179.46583333333334,973.7912500000001,218.4779166666667,302.2629166666667,114.36833333333334,21.737916666666667,8.595833333333333,121.95333333333333,7.834583333333334,302.2629166666667,Very Poor
2021-10-24,99.03625,120.57333333333332,2.69875,30.899583333333336,28.89125,58.995000000000005,1.0858333333333332,148.50333333333333,175.86333333333334,973.8629166666666,118.91020833333334,168.64416666666668,89.78395833333333,20.437916666666666,8.768749999999999,113.37708333333335,12.7425,168.64416666666668,Moderate
2021-10-25,50.47833333333333,71.89666666666666,1.4591666666666667,23.90625,26.467083333333335,70.56,1.03,176.46791666666664,169.86416666666665,974.2125,77.98791666666666,124.13541666666667,72.10625,16.664166666666667,9.032916666666667,104.69241666666666,14.9525,124.13541666666667,Moderate
2021-10-26,110.37291666666665,132.65166666666667,3.6345833333333335,36.20791666666667,26.683333333333334,65.90333333333334,0.48041666666666666,251.7125,188.50958333333335,973.7141666666666,115.73416666666667,213.05041666666668,99.70687500000001,14.152083333333332,7.4624999999999995,83.76466666666667,11.624166666666667,213.05041666666668,Poor
2021-10-27,182.08375,201.26333333333332,5.95,62.98541666666667,26.373333333333335,61.92958333333333,0.4658333333333333,242.46333333333334,185.05458333333334,973.5466666666666,225.649375,311.738125,118.09291666666667,15.829166666666666,6.5562499999999995,56.975833333333334,12.093333333333334,308.3845833333333,Very Poor
2021-10-28,174.28291666666667,201.25250000000003,5.413333333333333,47.77791666666667,26.44333333333333,59.91458333333333,0.42875,251.53583333333333,183.15666666666667,973.46375,305.93874999999997,344.13124999999997,131.52083333333334,17.004166666666666,6.8620833333333335,71.26291666666667,15.133333333333333,344.13124999999997,Very Poor
2021-10-29,213.18416666666667,235.80124999999998,7.914166666666667,70.79333333333334,26.602500000000003,62.44625,0.3566666666666667,240.15333333333334,180.20041666666668,973.7233333333334,317.6304166666667,337.0941666666667,137.51708333333332,18.077916666666667,8.117083333333333,100.46458333333334,16.289583333333333,337.2225,Very Poor
2021-10-30,208.24625,229.10208333333333,7.6066666666666665,73.68458333333334,26.829166666666666,59.79916666666667,0.37916666666666665,239.525,178.04125,973.6075000000001,309.50375,327.4608333333333,130.98416666666665,17.570833333333333,8.919166666666667,92.27666666666666,13.72875,327.4608333333333,Very Poor
2021-10-31,181.88125,209.1966666666667,5.209583333333334,35.74,26.831666666666667,58.279583333333335,0.4145833333333333,245.51541666666665,177.55125,973.4445833333334,316.5358333333333,356.13625,131.84166666666667,16.44625,8.914166666666667,63.294999999999995,13.833333333333334,356.13625,Very Poor
2021-11-01,223.90666666666667,253.37,7.15375,87.22541666666666,26.734583333333333,59.01625000000001,0.5908333333333333,195.89666666666668,169.41291666666666,973.4104166666666,307.88708333333335,379.7029166666667,139.61666666666667,18.810416666666665,9.339583333333334,80.87541666666667,21.715833333333336,380.4120833333333,Severe
2021-11-02,52.27583333333333,96.09625,3.394166666666667,38.208333333333336,27.3325,53.92166666666666,1.095,111.23333333333333,172.24291666666667,973.3395833333334,286.24666666666667,241.51250000000002,120.68374999999999,19.369583333333335,10.498333333333333,102.45708333333333,25.179374999999997,286.24666666666667,Poor
2021-11-03,105.03875,143.32541666666665,3.6654166666666668,44.18,27.079583333333332,57.155833333333334,0.8904166666666667,142.85125,174.09541666666667,973.2254166666667,310.38625,284.5525,128.66125,18.339166666666667,10.302083333333334,53.46333333333333,23.982083333333335,311.05,Very Poor
2021-11-04,219.11666666666667,249.26791666666668,7.55375,58.84708333333333,26.423333333333332,65.27458333333333,0.5016666666666666,201.9958333333333,169.295,973.7475,366.04,392.77,148.29208333333335,20.206666666666667,11.432083333333333,92.02604166666667,10.55875,392.77,Severe
2021-11-05,198.14416666666668,227.80999999999997,7.929166666666667,31.91125,25.940833333333334,71.71249999999999,0.30083333333333334,231.42666666666665,164.86041666666668,973.8933333333333,427.55958333333336,442.26125,143.81333333333333,22.74291666666667,13.405416666666667,123.29958333333333,5.484166666666667,442.26125,Severe
2021-11-06,238.83,262.96999999999997,6.506666666666667,23.250833333333333,25.41,68.86083333333333,0.3516666666666666,234.20624999999998,167.57708333333332,973.9108333333334,412.89208333333335,432.615,149.9275,22.344583333333333,12.531666666666666,111.11625,6.23125,432.615,Severe
2021-11-07,224.92,252.87791666666666,5.672916666666667,21.738333333333333,25.758333333333336,61.201249999999995,0.36833333333333335,238.17499999999998,168.26916666666668,973.6129166666666,408.195,428.83125,151.09166666666667,24.3325,11.457916666666668,109.77291666666667,8.735833333333334,428.83125,Severe
2021-11-08,258.3795833333333,281.55541666666664,6.582916666666667,36.18625,25.549166666666665,62.80416666666667,0.34,219.43875,145.74,973.7304166666667,399.885,426.555,156.67249999999999,26.134583333333335,9.933333333333334,110.53958333333333,9.335416666666667,426.555,Severe
2021-11-09,253.59875,283.39833333333337,6.891666666666667,40.08,25.654583333333335,60.468333333333334,0.32958333333333334,230.0775,152.78583333333333,973.42875,404.29875,427.1545833333333,160.42333333333332,27.221666666666668,9.820416666666667,112.77208333333333,11.2125,427.1545833333333,Severe
2021-11-10,256.94458333333336,319.5254166666667,9.090416666666668,106.99833333333333,25.574166666666667,63.98666666666667,0.315,226.52125,163.43666666666667,973.60125,392.2245833333333,431.20125,171.36374999999998,31.935833333333335,10.553333333333333,115.13333333333333,8.7125,431.20125,Severe
2021-11-11,335.36083333333335,372.32708333333335,10.921666666666667,92.5825,25.244583333333335,69.06458333333333,0.31,216.8841666666667,157.80291666666668,973.7824999999999,400.5520833333333,433.78541666666666,186.15166666666667,25.896666666666665,12.38125,112.18458333333332,6.050416666666667,433.78541666666666,Severe
2021-11-12,330.825,373.18250000000006,10.16375,134.68541666666667,24.770833333333332,72.82291666666667,0.305,221.18791666666667,155.58208333333332,973.9587500000001,420.06958333333336,457.5754166666666,184.20041666666665,19.668333333333333,14.094999999999999,120.25708333333334,6.987916666666667,457.5754166666666,Severe
2021-11-13,302.8079166666667,333.8125,10.128333333333334,76.02,24.84583333333333,70.35375,0.31583333333333335,228.74791666666667,159.41916666666665,973.8245833333334,411.61041666666665,439.4691666666667,174.98874999999998,25.802916666666665,13.350833333333334,116.10374999999999,5.5874999999999995,439.4691666666667,Severe
2021-11-14,294.58416666666665,320.43083333333334,9.851666666666667,126.00916666666666,24.636666666666667,62.656666666666666,0.3229166666666667,224.65333333333334,162.68625,973.4175,364.81958333333336,419.81166666666667,157.27333333333334,25.943749999999998,12.02625,112.63333333333333,6.5995833333333325,419.81166666666667,Severe
2021-11-15,280.62916666666666,305.26666666666665,9.417083333333332,116.90249999999999,24.33791666666667,63.67166666666666,0.31,215.76833333333332,161.37791666666666,973.4916666666667,353.63000000000005,410.6233333333334,162.48416666666665,23.64125,11.772916666666667,112.09020833333334,6.271249999999999,410.6233333333334,Severe
2021-11-16,255.835,285.1075,8.4375,61.371249999999996,24.241666666666664,63.208333333333336,0.32458333333333333,224.28833333333333,159.79791666666668,973.36625,395.15729166666665,418.21958333333333,160.49,11.3075,12.1775,123.24458333333332,6.927916666666667,418.21958333333333,Severe
2021-11-17,306.3979166666667,322.75,9.88125,118.29208333333334,24.0575,65.29208333333334,0.3754166666666667,208.35083333333333,159.37041666666667,973.6658333333334,389.6775,419.26,149.99916666666667,18.894583333333333,12.93625,103.55208333333333,30.846666666666664,419.26,Severe
2021-11-18,281.82166666666666,330.9870833333333,10.509166666666667,152.07625,24.338333333333335,67.02458333333333,0.4033333333333333,187.09,155.02333333333334,973.6370833333334,376.4391666666667,408.8825,152.30416666666667,19.750833333333333,12.440416666666666,110.58541666666667,69.45291666666667,408.8825,Severe
2021-11-19,312.37666666666667,340.1925,11.558333333333332,162.98999999999998,24.676666666666666,66.38125000000001,0.34208333333333335,205.20624999999998,150.57833333333335,973.6529166666666,398.6014583333333,413.7,169.41291666666666,25.05333333333333,14.21375,114.29375,40.520833333333336,413.7,Severe
2021-11-20,256.83875,289.21,11.0525,90.34750000000001,24.980416666666667,60.92875,0.30416666666666664,220.45791666666665,141.84083333333334,973.2829166666667,379.65875,408.9770833333334,177.57500000000002,28.379583333333333,13.618333333333332,119.75,12.957916666666668,408.9770833333334,Severe
2021-11-21,258.28208333333333,282.59125,9.251666666666667,98.0225,24.72458333333333,59.60041666666667,0.34791666666666665,217.81791666666666,150.61625,972.9841666666666,371.49875,416.9979166666667,161.67916666666667,27.320833333333336,12.886249999999999,95.94687499999999,11.910833333333334,416.9979166666667,Severe
2021-11-22,172.33875,200.24416666666664,4.374583333333333,25.819999999999997,24.905416666666667,53.54083333333333,0.5008333333333334,249.25708333333333,162.01624999999999,972.6316666666667,331.5758333333333,382.75,131.97833333333332,26.099999999999998,11.344999999999999,113.36208333333333,10.233333333333333,382.75,Very Poor
2021-11-23,155.80708333333334,174.5225,3.2570833333333336,17.67625,24.63291666666667,51.37291666666667,0.5183333333333333,245.81375,163.29958333333335,972.4558333333334,307.9172916666667,314.56333333333333,124.61416666666666,23.951666666666668,8.672083333333333,88.33145833333333,8.332916666666668,316.68333333333334,Very Poor
2021-11-24,311.13875,279.58416666666665,9.433333333333334,131.96166666666667,23.88291666666667,65.10125000000001,0.41958333333333336,183.80125,159.64916666666667,972.4,373.09666666666664,417.1679166666667,166.49666666666667,30.56125,9.500833333333334,120.23375,53.83583333333333,417.1679166666667,Severe
2021-11-25,207.18583333333333,237.60041666666666,6.739999999999999,140.88166666666666,24.194166666666664,64.79666666666667,0.5304166666666666,151.90875,157.42166666666665,972.9254166666666,407.9945833333333,428.1970833333333,156.12041666666667,30.87708333333333,12.197083333333333,101.80666666666667,59.651666666666664,428.1970833333333,Severe
2021-11-26,293.13916666666665,312.27500000000003,9.31375,159.84125,23.965833333333336,69.44916666666667,0.48666666666666664,169.35916666666665,154.08583333333334,973.6145833333334,420.18875,447.9629166666667,147.55249999999998,31.451666666666668,12.786666666666667,122.47125,140.47916666666666,447.9629166666667,Severe
2021-11-27,239.81208333333333,302.6983333333333,10.382083333333334,227.93458333333334,23.900833333333335,71.98958333333333,0.5491666666666667,161.46583333333334,153.01458333333332,973.7083333333334,419.49291666666664,443.02500000000003,136.08541666666667,28.69333333333333,13.784999999999998,112.97979166666666,93.74000000000001,443.02500000000003,Severe
2021-11-28,109.57875,141.01916666666668,6.132083333333333,83.97416666666666,24.31833333333333,70.67375,0.6170833333333333,153.4,152.405,973.555,407.9191666666666,411.53749999999997,108.10958333333333,40.92333333333333,13.57,112.59291666666667,78.21708333333333,411.53749999999997,Severe
2021-11-29,215.76541666666665,230.31291666666667,8.887916666666667,64.74708333333334,24.110416666666666,73.17833333333333,0.4079166666666667,189.13583333333335,152.85958333333335,973.6683333333334,412.65958333333333,423.9004166666667,112.485,33.25541666666667,12.50875,110.96208333333334,47.17541666666667,423.9004166666667,Severe
2021-11-30,181.39541666666665,208.78791666666666,6.18875,42.67333333333334,24.13625,61.934583333333336,0.3575,241.65666666666667,153.67583333333332,973.09875,364.6225,409.20374999999996,116.38083333333333,27.407916666666665,10.254583333333334,102.745625,14.682916666666666,409.20374999999996,Severe
2021-12-01,282.19125,289.92291666666665,9.434583333333334,83.98791666666666,23.90875,67.72708333333334,0.3233333333333333,227.8925,139.72666666666666,973.32,399.89000000000004,428.2716666666667,131.11041666666668,23.443749999999998,11.450833333333334,117.37875000000001,11.090833333333334,428.2716666666667,Severe
2021-12-02,139.22333333333333,162.77333333333334,6.0425,41.11416666666667,23.699166666666667,72.05916666666667,0.31916666666666665,236.72124999999997,124.90625,973.43125,409.48583333333335,417.57,111.35083333333334,25.524583333333336,13.4625,110.68208333333332,4.1375,418.72875,Severe
2021-12-03,128.70791666666665,143.54999999999998,0.76625,5.57,23.10375,75.34166666666667,0.3358333333333334,244.71416666666667,135.8325,973.8458333333333,382.02791666666667,356.8308333333334,90.735,25.79125,9.864166666666668,107.87708333333335,5.580416666666667,385.28749999999997,Very Poor
2021-12-04,230.04541666666668,235.82000000000002,2.200416666666667,128.59625,24.022916666666664,71.76791666666666,0.31916666666666665,229.78958333333333,156.11125,973.5954166666667,399.12375,415.31166666666667,107.03666666666668,31.375,9.250833333333334,116.118125,11.377916666666666,415.31166666666667,Severe
2021-12-05,273.86583333333334,283.395,0.33708333333333335,134.18041666666667,24.254166666666666,69.53125,0.4008333333333333,186.43583333333333,155.64458333333332,973.4466666666667,356.2833333333333,411.325,103.94625,23.472916666666666,7.198333333333333,117.71166666666666,43.50833333333333,411.325,Severe
2021-12-06,154.74541666666667,163.11291666666668,1.11625,53.33916666666667,24.650833333333335,72.20375,0.4466666666666667,202.33124999999998,150.17208333333335,973.7166666666667,369.38625,385.82479166666667,90.65916666666668,30.652083333333334,9.745833333333334,107.53875,20.957916666666666,387.805,Very Poor
