Date,NO,NOx,Benzene,Toluene,AT,RH,WD,BP,PM25,PM10,NO2,SO2,NH3,CO,O3,AQI,AQI_Category
2022-07-01,2.2079166666666667,9.81,0.10000000000000002,0.4945833333333333,22.897916666666664,80.47375,223.01583333333335,705.4975,29.106666666666666,33.28791666666667,19.316666666666666,6.527916666666666,0.8516666666666667,12.158333333333333,27.467083333333335,33.28791666666667,Good
2022-07-02,2.6283333333333334,10.623333333333333,0.10000000000000002,0.47458333333333336,23.830416666666665,75.03,228.23041666666666,705.275,34.2325,44.135,20.927083333333332,6.7491666666666665,0.7833333333333333,21.817916666666665,28.049583333333334,43.62916666666666,Good
2022-07-03,3.13125,11.36125,0.10000000000000002,0.5366666666666666,23.823333333333334,76.34291666666667,223.08416666666668,704.6191666666667,40.52375,53.62083333333334,22.331666666666667,6.417083333333333,0.7804166666666666,17.978333333333335,27.72,53.122083333333336,Satisfactory
2022-07-04,2.9183333333333334,7.459583333333334,0.10000000000000002,0.305,22.958333333333332,78.94416666666667,214.11249999999998,704.8079166666666,29.316666666666666,37.652499999999996,14.689583333333333,6.703749999999999,0.8479166666666665,16.9025,26.53,37.652499999999996,Good
2022-07-05,2.3699999999999997,7.706666666666667,0.10000000000000002,0.3658333333333333,22.323333333333334,79.72208333333333,218.65,704.0079166666666,24.471249999999998,29.455,15.224166666666667,7.165833333333333,0.8633333333333333,15.4,26.256249999999998,29.455,Good
2022-07-06,2.435416666666667,7.73125,0.10000000000000002,0.3829166666666666,21.969166666666666,81.52125,218.15541666666664,704.1479166666667,31.94541666666667,33.29708333333333,15.206249999999999,7.395,0.8445833333333334,15.938749999999999,25.512083333333333,33.29708333333333,Good
2022-07-07,2.7016666666666667,10.164583333333333,0.10000000000000002,0.42583333333333334,21.76125,84.11208333333333,220.89041666666665,706.3408333333333,32.0775,35.26375,19.965416666666666,7.448333333333333,0.8295833333333333,16.838333333333335,25.56125,35.26375,Good
2022-07-08,2.5470833333333336,8.832500000000001,0.10000000000000002,0.41041666666666665,21.639166666666668,81.30708333333332,224.96416666666667,706.7525,31.1725,34.185833333333335,17.371666666666666,7.189583333333334,0.7995833333333334,16.524583333333332,25.519583333333333,34.185833333333335,Good
2022-07-09,2.49375,10.487083333333333,0.10000000000000002,0.5458333333333333,21.739166666666666,82.56541666666666,223.85583333333332,705.1695833333333,34.09791666666667,38.31541666666667,20.667083333333334,7.540416666666666,0.7975,18.6275,25.510833333333334,38.31541666666667,Good
2022-07-10,2.470833333333333,9.553333333333333,0.10000000000000002,0.35958333333333337,21.83458333333333,83.84583333333333,223.42041666666668,705.395,28.77333333333333,30.08583333333333,18.852500000000003,7.740833333333334,0.8366666666666666,15.717083333333333,26.072916666666668,30.205833333333334,Good
