Date,NO,NOx,Benzene,Toluene,Eth-Benzene,MP-Xylene,AT,RH,WS,WD,RF,TOT-RF,SR,PM25,PM10,NO2,SO2,NH3,CO,O3,AQI,AQI_Category
2025-02-02,0.34208333333333335,9.942083333333334,0.43166666666666664,23.740416666666665,0.6575000000000001,0.38208333333333333,27.076666666666668,78.89083333333333,0.8079166666666667,156.99166666666667,0.0,0.0,120.57291666666667,80.59375,88.73916666666668,22.780416666666667,1.3245833333333332,2.5079166666666666,24.36708333333333,56.031666666666666,88.73916666666668,Satisfactory
2025-02-03,0.6833333333333332,13.936666666666667,0.6041666666666666,25.629583333333333,0.7291666666666666,0.45375000000000004,26.61583333333333,78.65208333333334,0.8312499999999999,248.70541666666668,0.0,0.0,301.14875,116.77208333333334,114.42208333333333,31.479166666666668,3.481666666666667,2.7070833333333333,28.726250000000004,45.04666666666666,123.24000000000001,Moderate
2025-02-04,0.6629166666666667,11.330833333333333,0.5358333333333334,24.072916666666668,0.6983333333333333,0.46208333333333335,26.255,81.96625,0.74625,215.82375000000002,0.0,0.0,361.1875,191.99479166666666,135.55499999999998,25.38208333333333,6.3933333333333335,3.7595833333333335,25.972083333333334,60.84125,186.8275,Moderate
2025-02-05,0.44875,10.287083333333333,0.87,13.510833333333332,0.46625,0.5183333333333334,27.52208333333333,81.63,0.7070833333333333,137.19458333333333,0.0,0.0,353.4558333333334,122.43291666666666,109.02833333333332,23.35875,5.925,3.0825,24.696250000000003,49.352916666666665,122.11125,Moderate
2025-02-06,0.7741666666666666,11.819583333333334,1.3529166666666665,2.51625,0.125,0.42,27.051666666666666,81.84291666666667,0.7245833333333334,194.07458333333332,0.0,0.0,494.1308333333333,83.9175,98.79416666666667,26.325416666666666,6.512083333333333,2.4804166666666667,29.179166666666664,53.38958333333333,98.04041666666666,Satisfactory
2025-02-07,0.7062499999999999,14.830833333333333,1.7008333333333334,2.1545833333333335,0.10000000000000002,0.29541666666666666,25.765,73.58416666666666,0.64,209.64125,0.0,0.0,625.995,129.54666666666665,121.39583333333333,33.540416666666665,9.220833333333333,3.26125,34.54416666666667,90.12479166666667,132.63166666666666,Moderate
2025-02-08,0.7004166666666666,16.8,1.6137499999999998,4.860833333333333,0.12083333333333333,0.18666666666666668,24.545416666666668,71.15083333333332,0.5958333333333333,203.80666666666664,0.0,0.0,655.1154166666666,110.49,122.89375,38.1675,10.924166666666666,2.4650000000000003,31.096666666666664,101.30666666666667,133.1325,Moderate
2025-02-09,0.7008333333333333,9.877083333333333,0.8070833333333334,44.35874999999999,0.45333333333333337,0.26208333333333333,24.522499999999997,71.30583333333333,0.5804166666666667,233.73041666666666,0.0,0.0,685.2491666666666,100.0225,115.68374999999999,22.0175,9.745,4.0025,26.13625,103.55333333333334,123.04875,Moderate
2025-02-10,0.4183333333333333,4.130833333333333,0.5058333333333334,55.071666666666665,0.5387500000000001,0.29624999999999996,25.382916666666663,75.41291666666667,0.6420833333333333,174.14916666666667,0.0,0.0,751.25625,93.50375000000001,105.61416666666666,9.014166666666666,3.9675,4.754583333333334,26.22875,73.35395833333332,106.21041666666667,Moderate
2025-02-11,0.6041666666666666,8.520416666666668,0.41875,40.20291666666667,0.47625,0.30291666666666667,26.16333333333333,75.80291666666666,0.9408333333333333,159.39541666666665,0.0,0.0,727.1833333333334,82.10583333333334,94.04416666666667,18.925416666666667,8.05875,3.61125,21.419583333333335,63.204791666666665,94.04416666666667,Satisfactory
2025-02-12,1.53125,7.8875,0.3575,35.795833333333334,0.5570833333333334,0.33,27.179166666666664,74.06583333333333,1.0170833333333333,160.64333333333335,0.0,0.0,856.2104166666667,64.2325,78.27958333333333,15.606666666666667,8.065,3.3691666666666666,24.281666666666666,70.32083333333334,83.00958333333334,Satisfactory
2025-02-13,1.8062500000000001,8.927916666666667,0.47750000000000004,33.567083333333336,0.62875,0.37375,27.740416666666665,74.47333333333333,0.8254166666666666,191.5895833333333,0.03333333333333333,0.03333333333333333,1344.0158333333334,97.57333333333334,102.50708333333334,17.540416666666665,25.900833333333335,3.3220833333333335,30.532916666666665,80.01604166666667,110.79791666666667,Satisfactory
2025-02-14,1.8629166666666668,10.15625,1.0145833333333332,22.614166666666666,0.92625,0.8137500000000001,26.5625,65.92083333333333,0.60875,221.39833333333334,0.04666666666666667,0.04666666666666667,422.34791666666666,159.52291666666667,153.4325,20.33625,30.322083333333335,4.113333333333333,27.8,105.25104166666667,169.26874999999998,Moderate
2025-02-15,1.22875,10.1975,0.7354166666666666,19.18166666666667,0.6,0.40958333333333335,24.965833333333336,63.435833333333335,0.6258333333333334,203.86208333333332,0.004583333333333333,0.004583333333333333,64.95041666666667,107.345625,133.56541666666666,21.6425,12.290416666666667,3.453333333333333,28.310833333333335,97.01625,134.76583333333335,Moderate
2025-02-16,1.1895833333333334,11.09875,0.5983333333333333,23.092083333333335,0.7020833333333334,0.4695833333333333,25.275833333333335,65.28458333333333,0.5599999999999999,193.22375,0.005416666666666667,0.005416666666666667,52.413333333333334,150.32375,137.05166666666665,23.8125,12.549999999999999,4.223333333333334,24.22375,84.22166666666666,152.41958333333335,Moderate
2025-02-17,1.0504166666666668,4.306666666666667,0.3933333333333333,23.412916666666664,0.6091666666666666,0.35000000000000003,26.892916666666665,72.65458333333333,0.8095833333333333,152.72208333333333,0.0,0.0,47.338750000000005,79.78208333333333,96.75875,8.12625,5.31375,3.7883333333333336,19.907916666666665,54.67916666666667,97.13,Satisfactory
2025-02-18,37.1775,19.218333333333334,0.3566666666666667,18.7075,0.48333333333333334,0.29,26.755416666666665,74.18666666666667,0.8191666666666667,154.54791666666668,0.0,0.0,45.759166666666665,54.275,77.84083333333334,12.142083333333332,3.3675,3.591666666666667,22.697083333333335,49.27625,78.15208333333334,Satisfactory
2025-02-19,45.492916666666666,31.965833333333332,0.445,21.387916666666666,0.5808333333333333,0.33958333333333335,27.152916666666666,79.38041666666668,0.7266666666666666,144.62125,0.0,0.0,40.784166666666664,66.32041666666667,85.115,43.95395833333333,3.7879166666666664,3.3441666666666667,25.003333333333334,39.1625,85.115,Satisfactory
2025-02-20,2.466666666666667,11.165,0.31708333333333333,22.00583333333333,0.6595833333333333,0.3858333333333333,26.79416666666667,78.85000000000001,0.7316666666666666,145.20666666666668,0.021666666666666667,0.021666666666666667,39.31375,58.82541666666666,74.645,23.90041666666667,3.1841666666666666,4.117916666666667,21.067916666666665,42.13791666666667,75.7325,Satisfactory
2025-02-21,4.471666666666667,13.424999999999999,0.26833333333333337,20.056250000000002,0.6070833333333333,0.34375,25.521666666666665,79.67958333333333,0.7254166666666667,163.5220833333333,0.16833333333333333,0.16833333333333333,44.70208333333333,39.35958333333333,55.32333333333333,31.334999999999997,2.7554166666666666,2.9825,22.18541666666667,38.266875,56.57083333333333,Satisfactory
2025-02-22,6.185,19.3875,0.38083333333333336,20.017500000000002,0.8112499999999999,0.5812499999999999,25.594583333333333,81.56083333333333,0.5991666666666666,162.47,0.0,0.0,42.27291666666667,50.02,60.36041666666667,43.6,2.860416666666667,3.0187500000000003,25.260416666666668,24.4325,60.407916666666665,Satisfactory
2025-02-23,1.6812500000000001,10.185833333333333,0.3566666666666667,20.311666666666667,0.7295833333333333,0.47541666666666665,26.705,82.16583333333334,0.6054166666666667,178.47125000000003,0.0,0.0,39.54875,51.47708333333333,64.36999999999999,20.9725,3.4525,2.6995833333333334,21.297916666666666,34.259791666666665,64.86458333333333,Satisfactory
2025-02-24,1.2095833333333335,12.0575,0.31124999999999997,20.3275,0.65625,0.3566666666666667,26.60166666666667,76.00666666666667,0.5541666666666667,242.43375,0.0,0.0,40.594166666666666,60.865,82.63833333333334,26.02125,6.290416666666666,3.1062499999999997,23.04875,44.8825,82.63833333333334,Satisfactory
2025-02-25,1.2049999999999998,11.589166666666666,0.32916666666666666,19.189583333333335,0.7183333333333334,0.40458333333333335,26.508333333333336,79.13708333333334,0.49333333333333335,190.65458333333333,0.0,0.0,41.875,75.64416666666666,94.30291666666666,24.935833333333335,6.2437499999999995,3.4120833333333334,23.62875,45.43479166666666,94.30291666666666,Satisfactory
2025-02-26,1.0245833333333334,9.481666666666667,0.37041666666666667,18.22125,0.8641666666666667,0.4791666666666667,26.470416666666665,79.32208333333334,0.50375,165.04791666666668,0.0,0.0,43.638749999999995,90.47958333333334,102.89979166666667,21.456666666666667,3.29875,3.919166666666667,31.927083333333332,50.192083333333336,102.3575,Moderate
2025-02-27,0.8275,8.784166666666666,0.33666666666666667,17.96125,0.7008333333333333,0.39625,26.658749999999998,76.40916666666666,0.5404166666666667,169.98875,0.0,0.0,45.4075,89.95833333333333,101.73020833333334,19.483333333333334,4.692916666666666,3.6754166666666666,24.372083333333332,61.89958333333333,100.98125,Moderate
2025-02-28,0.6104166666666667,8.894583333333333,0.29416666666666663,16.28291666666667,0.5433333333333333,0.30791666666666667,27.212500000000002,72.01,0.6733333333333333,172.745,0.0,0.0,46.88833333333333,85.36375,100.85666666666667,19.81,7.037916666666667,3.3975000000000004,31.570833333333336,77.84979166666666,102.15333333333332,Moderate
2025-03-01,0.5104166666666666,8.567083333333334,0.29666666666666663,14.615416666666667,0.49583333333333335,0.27958333333333335,27.761666666666667,70.11916666666666,0.7879166666666667,163.31208333333333,0.0,0.0,48.57458333333333,91.97041666666667,104.97916666666667,19.28375,6.340833333333333,3.410833333333333,23.117500000000003,69.91791666666667,104.97916666666667,Moderate
2025-03-02,0.5095833333333334,9.167916666666667,0.3070833333333333,13.862916666666665,0.555,0.2975,27.87,67.36416666666666,0.7566666666666667,170.77874999999997,0.0,0.0,47.87916666666666,75.61,95.335625,20.73875,5.5808333333333335,2.7983333333333333,22.685000000000002,64.77041666666666,94.53625,Satisfactory
2025-03-03,0.7374999999999999,9.3675,0.3804166666666667,13.565416666666666,0.4741666666666666,0.2754166666666667,28.196250000000003,74.30875,0.6829166666666667,193.33875,0.0,0.0,45.877916666666664,77.98541666666667,100.43874999999998,20.74416666666667,6.369583333333334,2.7433333333333336,27.955833333333334,68.739375,103.08083333333333,Moderate
2025-03-04,0.7125,11.320833333333333,0.525,13.918333333333335,0.6195833333333334,0.39291666666666664,28.432916666666667,72.27916666666667,0.6375000000000001,213.5583333333333,0.0,0.0,47.27583333333333,108.08729166666666,123.74041666666666,25.315833333333334,8.16375,2.9783333333333335,25.68041666666667,71.71708333333333,123.74041666666666,Moderate
2025-03-05,0.5370833333333334,10.282083333333334,0.49333333333333335,13.755416666666667,0.5925,0.3416666666666666,28.548333333333332,68.01541666666667,0.7054166666666667,201.83541666666667,0.0,0.0,48.718333333333334,93.85208333333333,120.16416666666667,23.250833333333333,9.795833333333333,2.8125,29.015416666666667,91.32937500000001,123.78125,Moderate
2025-03-06,0.9120833333333334,11.433750000000002,0.48500000000000004,12.905,0.7170833333333334,0.26416666666666666,27.105,47.7525,0.6770833333333334,219.54333333333332,0.0,0.0,50.17666666666667,99.42416666666666,135.44833333333335,27.49625,21.236666666666668,3.0741666666666667,34.75541666666667,106.81583333333333,143.62458333333333,Moderate
2025-03-07,2.0470833333333336,12.849583333333333,0.5216666666666666,12.630833333333333,1.10875,0.38999999999999996,25.062916666666666,60.76125,0.5366666666666667,209.03375000000003,0.0,0.0,50.653333333333336,93.74791666666665,141.90791666666667,33.244166666666665,16.776666666666667,4.699583333333334,35.218333333333334,109.54020833333334,157.76375,Moderate
2025-03-08,0.9900000000000001,6.665416666666666,0.48625,12.061666666666667,0.6479166666666667,0.3325,26.363333333333333,65.65208333333334,0.6375,193.49416666666664,0.0,0.0,49.382083333333334,106.3675,128.99791666666667,15.487083333333333,14.606666666666667,4.68875,28.450416666666666,105.044375,132.90291666666667,Moderate
2025-03-09,1.6604166666666667,8.160833333333334,0.34,12.48375,0.5604166666666667,0.29333333333333333,27.614166666666666,74.645,0.6745833333333334,168.59375,0.0,0.0,48.876666666666665,68.70458333333333,92.73916666666666,17.455000000000002,4.488333333333333,3.4912499999999995,34.03,55.21958333333333,93.06208333333332,Satisfactory
