Date,NO,NOx,Benzene,Eth-Benzene,MP-Xylene,AT,RH,WS,WD,TOT-RF,SR,BP,PM25,PM10,NO2,SO2,NH3,CO,O3,AQI,AQI_Category
2022-02-24,14.200416666666667,43.39958333333333,0.10166666666666667,0.5337500000000001,0.5420833333333334,23.474999999999998,80.53,2.1420833333333333,141.20833333333334,0.0,0.01,998.84,95.63,116.36708333333333,36.49458333333333,5.08875,3.654583333333333,38.59458333333333,2.5500000000000003,116.36708333333333,Moderate
2022-02-25,9.231666666666667,41.780833333333334,0.11583333333333333,0.3804166666666666,0.5504166666666667,24.019583333333333,72.87583333333333,2.015,152.7408333333333,0.0,0.01,998.8370833333333,165.9075,152.56166666666667,40.687083333333334,9.459166666666667,4.352083333333334,41.0375,2.5529166666666665,168.52708333333334,Moderate
2022-02-26,10.12875,45.22375,0.09875,0.3825,0.6391666666666667,23.89833333333333,72.01,1.9583333333333333,113.91458333333333,0.0,0.01,998.83,222.65083333333334,173.93499999999997,43.865833333333335,7.235416666666667,3.8808333333333334,37.30833333333333,2.419166666666667,222.65083333333334,Poor
2022-02-27,11.984166666666667,51.03,0.14291666666666666,0.42874999999999996,0.5758333333333333,24.272499999999997,64.40875,2.007083333333333,121.06958333333334,0.0,0.01,998.8275,143.69166666666666,139.70416666666668,48.732708333333335,6.78,3.5262499999999997,37.024166666666666,2.6025,145.49666666666667,Moderate
2022-02-28,16.677916666666665,78.25708333333334,0.3770833333333334,0.18125,0.7416666666666667,26.015833333333333,53.965,1.9295833333333332,155.60125,0.0,0.01,998.82,178.44416666666666,155.37666666666667,76.84916666666666,28.969166666666666,3.811666666666667,38.4275,2.6016666666666666,178.44416666666666,Moderate
2022-03-01,6.469166666666666,41.76208333333333,0.16208333333333333,0.5554166666666667,0.735,24.842083333333335,64.72833333333334,1.9133333333333333,136.35833333333332,0.0,0.01,998.8179166666667,169.52958333333333,145.49166666666667,44.10541666666666,13.359166666666667,3.77,44.33208333333334,2.518333333333333,169.52958333333333,Moderate
2022-03-02,10.641666666666667,45.824999999999996,0.14625000000000002,0.4070833333333333,1.7683333333333333,26.239166666666666,64.05583333333333,1.9337499999999999,208.49,0.0,0.01,998.81,221.99249999999998,156.9595833333333,43.956041666666664,18.305416666666666,3.49875,48.87916666666666,2.47375,212.97416666666666,Poor
2022-03-03,12.715000000000002,56.9075,0.11916666666666666,0.48333333333333334,0.9058333333333333,25.60666666666667,68.85541666666667,1.9254166666666668,124.27708333333334,0.0,0.01,998.8083333333333,182.41375000000002,153.25208333333333,54.998333333333335,8.980416666666667,3.672916666666667,46.075208333333336,2.76375,171.29999999999998,Moderate
2022-03-04,16.4875,58.470416666666665,0.08041666666666668,0.5795833333333333,0.8633333333333333,25.77333333333333,61.80916666666667,1.9154166666666665,102.45333333333333,0.0,0.01,998.7999999999998,131.50854166666667,146.87791666666666,52.50208333333333,10.515833333333333,3.660833333333333,40.20916666666667,2.5233333333333334,150.645,Moderate
2022-03-05,15.209166666666667,60.77791666666667,0.07833333333333334,0.5858333333333333,0.7183333333333333,25.426666666666666,60.25833333333333,1.9154166666666665,129.17375,0.0,0.01,998.7987499999999,121.30958333333332,138.61708333333334,56.763749999999995,11.109166666666667,3.610416666666667,46.70520833333333,2.2325,138.6275,Moderate
2022-03-06,16.795416666666668,65.6975,0.08583333333333333,0.6041666666666666,0.975,25.16875,71.19708333333334,1.9225,142.21416666666667,0.0,0.5812499999999999,998.79,150.01916666666668,144.51791666666665,60.935,10.565,3.7587499999999996,49.373333333333335,2.0516666666666667,150.22625,Moderate
2022-03-07,13.03,52.73208333333333,0.13125,0.5341666666666667,0.8612500000000001,25.48625,70.73666666666666,1.91875,137.62791666666666,0.0,0.83875,998.78875,156.70125,135.5625,49.5425,9.185416666666667,3.98,47.5575,2.560416666666667,156.70125,Moderate
