Date,NO,NOx,Benzene,Eth-Benzene,MP-Xylene,RH,WS,WD,RF,TOT-RF,SR,BP,PM25,PM10,NO2,SO2,NH3,CO,O3,AQI,AQI_Category
2022-09-29,2.1341666666666668,4.348333333333334,0.0,56.285,56.285,81.78791666666667,0.58375,166.47166666666666,0.0,0.0,165.34208333333333,748.8975,50.864583333333336,57.095,4.185833333333333,1.4425,5.2804166666666665,12.375,10.26125,57.095,Satisfactory
2022-09-30,1.8291666666666666,4.013333333333333,0.0,62.127916666666664,62.127916666666664,83.2275,0.7045833333333333,161.29,0.0,0.0,178.21916666666667,748.7795833333333,46.769375,54.29916666666667,4.14125,1.44625,5.271249999999999,12.792916666666665,11.229999999999999,54.29916666666667,Satisfactory
2022-10-01,3.719583333333333,6.495833333333334,0.0,67.96833333333333,67.96833333333333,82.59083333333334,0.9491666666666667,152.34083333333334,0.0,0.0,173.10416666666666,748.0966666666667,50.13645833333334,61.356249999999996,5.819583333333333,1.4745833333333334,5.326666666666667,12.442916666666667,12.818333333333333,61.356249999999996,Satisfactory
2022-10-02,2.388333333333333,0.90125,0.0,73.80833333333334,73.80833333333334,73.16125,1.79625,83.95041666666667,0.0,0.0,64.315,747.4983333333333,24.55875,23.674166666666668,1.4895833333333333,1.7041666666666666,5.184166666666667,0.0,15.25875,25.409166666666668,Good
2022-10-03,3.02125,0.63625,0.8979166666666667,79.64833333333333,79.64833333333333,79.61541666666666,1.9024999999999999,78.35541666666667,0.0,0.0,64.80583333333333,749.0545833333334,17.317916666666665,6.614166666666667,0.8354166666666667,2.22,5.148333333333333,3.9783333333333335,10.16,17.317916666666665,Good
2022-10-04,5.654166666666666,4.17,18.55125,85.48833333333333,85.48833333333333,80.38458333333334,1.5370833333333334,127.81583333333333,0.0,0.0,339.2575,749.9708333333333,14.765833333333333,0.9266666666666666,0.9379166666666667,2.259583333333333,5.069166666666667,8.4675,13.800416666666665,15.452916666666667,Good
2022-10-05,9.66625,5.805,51.030833333333334,91.33125,91.33125,74.34833333333333,1.625,155.58416666666668,0.0,0.0,309.54791666666665,750.0,12.21375,1.16375,1.3929166666666666,1.8620833333333333,4.95,6.157916666666666,20.197083333333335,20.197083333333335,Good
2022-10-06,11.753333333333332,6.384583333333333,70.73583333333333,96.22291666666666,96.22291666666666,69.49458333333332,1.6933333333333334,178.11333333333334,0.0,0.0,230.32416666666666,750.0,10.737083333333333,3.5845833333333332,1.8741666666666665,1.5291666666666668,4.8879166666666665,5.345,22.02125,22.475416666666664,Good
2022-10-07,2.875,3.44875,11.84375,94.35000000000001,94.35000000000001,80.27916666666667,1.0904166666666668,194.4675,0.0,0.0,146.51583333333335,750.0,22.68041666666667,24.947916666666668,3.07375,1.7204166666666667,5.185833333333334,7.815833333333334,10.748750000000001,25.493750000000002,Good
2022-10-08,1.26625,2.987083333333333,0.0,93.63958333333333,93.63958333333333,83.3975,0.9783333333333334,197.75083333333336,0.0,0.0,163.60416666666666,750.0,26.332916666666666,32.99708333333333,3.27,1.7779166666666668,5.235416666666667,8.369166666666667,10.644166666666667,32.99708333333333,Good
2022-10-09,1.2779166666666668,3.2708333333333335,0.0,93.56625000000001,93.56625000000001,86.40041666666667,0.9304166666666666,194.93416666666667,0.05250000000000001,0.05250000000000001,118.4225,750.0,25.90041666666667,30.633750000000003,3.8091666666666666,1.7700000000000002,5.25375,7.694166666666667,10.571250000000001,30.633750000000003,Good
2022-10-10,1.58875,3.5316666666666667,0.0,93.49333333333334,93.49333333333334,90.26625,0.86,199.04583333333335,0.0175,0.0175,121.93833333333333,750.0,34.23458333333333,33.682916666666664,3.754583333333333,1.77625,5.25,9.215416666666668,11.661666666666667,34.73,Good
2022-10-11,2.2712499999999998,5.0475,0.0,93.41958333333334,93.41958333333334,89.90499999999999,0.8329166666666666,195.5354166666667,0.05541666666666667,0.05541666666666667,105.98041666666666,750.0,30.97583333333333,38.74333333333333,5.43,1.7770833333333333,5.3,10.159166666666666,10.004166666666666,38.74333333333333,Good
2022-10-12,3.5541666666666667,6.8254166666666665,0.0,93.34625,93.34625,91.99041666666666,0.735,194.33791666666664,0.10416666666666667,0.10416666666666667,76.52708333333334,750.0,26.618333333333336,35.487500000000004,6.342083333333334,1.78,5.323333333333333,10.285,8.764583333333333,35.487500000000004,Good
2022-10-13,4.120833333333334,7.53875,0.0,93.27291666666667,93.27291666666667,95.3525,0.5870833333333333,198.73958333333334,0.09500000000000001,0.09500000000000001,72.60666666666667,750.0,19.508333333333333,25.136666666666667,6.357083333333333,1.7975,5.31375,18.936666666666667,7.522916666666667,26.590416666666666,Good
2022-10-14,8.941666666666666,13.202083333333334,0.0,93.19916666666667,93.19916666666667,91.53875,0.7379166666666667,203.63958333333335,0.012499999999999999,0.012499999999999999,120.96458333333334,750.0,45.059583333333336,52.28062499999999,7.9312499999999995,1.9225,5.342083333333334,13.414583333333333,10.52625,51.86416666666667,Satisfactory
2022-10-15,3.4270833333333335,6.024166666666667,0.0,93.12625000000001,93.12625000000001,85.85333333333334,0.8108333333333334,178.63208333333333,0.0004166666666666667,0.0004166666666666667,155.92166666666665,750.0,65.64583333333333,64.20583333333333,4.99,2.32375,5.2725,12.489583333333334,9.355833333333333,66.05125,Satisfactory
2022-10-16,5.832083333333333,8.380833333333333,0.0,93.05291666666666,93.05291666666666,85.59291666666667,0.6804166666666666,161.71625,0.0,0.0,149.875,750.0,87.04291666666667,82.77833333333334,4.755416666666666,2.415833333333333,5.24875,14.497083333333334,8.946666666666667,87.04291666666667,Satisfactory
2022-10-17,2.9904166666666665,4.623333333333334,0.0,92.97916666666667,92.97916666666667,85.48958333333333,0.7408333333333333,118.88916666666667,0.0,0.0,138.93916666666667,750.0,62.49583333333334,59.89833333333333,2.9783333333333335,2.4274999999999998,5.2,12.767083333333334,8.455833333333333,62.634166666666665,Satisfactory
2022-10-18,7.766249999999999,10.422083333333333,1.0370833333333334,93.03250000000001,93.03250000000001,84.86583333333333,0.6079166666666667,162.67958333333334,0.0,0.0,147.05833333333334,750.0,75.71083333333333,78.26458333333333,5.07625,2.4575,5.2375,18.144166666666667,8.707916666666668,78.26458333333333,Satisfactory
2022-10-19,3.9270833333333335,6.190833333333333,1.9529166666666669,93.77208333333334,93.77208333333334,84.80583333333333,0.6433333333333333,173.39499999999998,0.0,0.0,151.07541666666665,750.0,68.44500000000001,65.6575,4.380833333333333,2.5,5.228750000000001,12.77625,12.525416666666667,68.45583333333333,Satisfactory
2022-10-20,10.262083333333333,13.38375,0.0,93.46249999999999,93.46249999999999,84.19708333333334,0.6991666666666667,158.79958333333335,0.002916666666666667,0.002916666666666667,153.87166666666667,750.0,134.16708333333335,112.07458333333334,6.065416666666667,2.7129166666666666,5.2525,16.22875,12.647083333333333,134.87916666666666,Moderate
2022-10-21,2.7104166666666667,4.257083333333333,0.0,92.96375,92.96375,85.30208333333333,0.7891666666666667,142.20291666666665,0.005,0.005,151.59041666666667,750.0,54.58839285714286,58.992916666666666,2.8954166666666663,2.49625,5.185833333333334,13.137083333333335,11.102916666666665,58.992916666666666,Satisfactory
2022-10-22,3.658333333333333,4.952083333333333,0.0,92.46458333333334,92.46458333333334,86.75875,0.8204166666666667,134.245,0.0,0.0,149.84166666666667,750.0,53.48098214285714,59.74208333333333,2.4370833333333333,2.4695833333333335,5.1725,15.220833333333333,9.832916666666668,59.74208333333333,Satisfactory
2022-10-23,2.3516666666666666,3.723333333333333,0.0,91.96541666666667,91.96541666666667,88.32,0.8762500000000001,127.35583333333334,0.0,0.0,99.49041666666666,750.0,59.89208333333334,65.69458333333334,2.5941666666666667,2.4737500000000003,5.18625,15.094583333333333,9.194583333333332,65.69458333333334,Satisfactory
2022-10-24,1.5995833333333334,2.4279166666666665,0.0,91.46625,91.46625,89.67291666666667,1.1204166666666666,88.93708333333332,0.058750000000000004,0.058750000000000004,45.46791666666667,749.9995833333334,40.46041666666667,43.47708333333333,1.5599999999999998,2.500833333333333,5.152083333333334,9.225,9.80125,43.375,Good
2022-10-25,1.5354166666666667,2.115416666666667,0.0,90.96708333333333,90.96708333333333,94.96333333333332,1.78125,93.25375000000001,0.6983333333333334,0.6983333333333334,24.806250000000002,749.3020833333334,11.305,11.169166666666667,1.1579166666666667,2.549583333333333,5.127916666666667,6.165833333333333,12.42125,14.450000000000001,Good
2022-10-26,2.7737499999999997,3.92625,0.0,90.46833333333332,90.46833333333332,94.39083333333333,0.8004166666666667,174.3425,0.04583333333333334,0.04583333333333334,55.407916666666665,749.8870833333334,64.9225,50.23291666666666,2.151666666666667,2.6775,5.161666666666666,13.879166666666668,7.71375,64.9225,Satisfactory
2022-10-27,6.40625,7.875416666666666,0.0,89.96916666666668,89.96916666666668,91.3525,0.5133333333333333,157.65708333333333,0.0,0.0,109.77833333333332,750.0,98.3,84.84916666666666,2.8629166666666666,2.7266666666666666,5.170833333333333,19.978333333333335,8.4125,98.3,Satisfactory
2022-10-28,3.67375,4.954166666666667,0.0,89.47041666666667,89.47041666666667,90.33291666666668,0.69,146.37958333333333,0.010416666666666666,0.002916666666666667,121.55041666666666,750.0,78.27541666666666,71.0675,2.589166666666667,2.709166666666667,5.177083333333333,17.56416666666667,9.97625,78.27541666666666,Satisfactory
2022-10-29,1.3183333333333334,2.6254166666666667,0.0,88.97125,88.97125,88.08583333333333,0.6570833333333334,233.63625000000002,0.12041666666666667,0.006666666666666667,53.65541666666667,750.0,44.36708333333333,47.984375,2.47125,2.5454166666666667,5.179166666666666,13.400833333333333,8.33,48.20375000000001,Good
2022-10-30,1.5291666666666668,2.55625,0.0,88.47250000000001,88.47250000000001,93.44416666666666,0.39958333333333335,275.5541666666667,0.09000000000000001,0.0,0.0,750.0,42.30041666666667,44.66916666666666,1.9366666666666665,2.5262499999999997,5.155833333333333,14.80625,7.4941666666666675,44.695,Good
