Timestamp,AQI
2022-07-25,116.8025
2022-07-26,74.97500000000001
2022-07-27,85.49458333333332
2022-07-28,105.39541666666666
2022-07-29,218.6208333333333
2022-07-30,136.59333333333333
2022-07-31,110.80083333333333
2022-08-01,103.33916666666666
2022-08-02,170.51708333333332
2022-08-03,368.7825
2022-08-04,148.04625000000001
2022-08-05,101.86625
2022-08-06,127.86916666666667
2022-08-07,186.86291666666668
2022-08-08,114.56
2022-08-09,140.435
2022-08-10,129.48125000000002
2022-08-11,88.36500000000001
2022-08-12,104.82416666666667
2022-08-13,87.33999999999999
2022-08-14,150.90333333333334
2022-08-15,124.14416666666666
2022-08-16,88.69583333333333
2022-08-17,67.41291666666667
2022-08-18,106.85125
2022-08-19,215.49708333333334
2022-08-20,209.275
2022-08-21,197.49708333333334
2022-08-22,188.61374999999998
2022-08-23,105.04458333333334
2022-08-24,74.75041666666667
2022-08-25,112.72625
2022-08-26,238.10541666666666
2022-08-27,228.57875
2022-08-28,240.36916666666664
2022-08-29,243.50291666666666
2022-08-30,173.03791666666666
2022-08-31,218.1520833333333
2022-09-01,305.21750000000003
2022-09-02,248.11166666666668
2022-09-03,214.83624999999998
2022-09-04,351.2616666666667
2022-09-05,230.45708333333334
2022-09-06,245.47583333333333
2022-09-07,235.33916666666667
2022-09-08,183.97208333333333
2022-09-09,145.26666666666668
2022-09-10,115.33416666666666
2022-09-11,89.25333333333333
2022-09-12,80.585
2022-09-13,97.68666666666667
2022-09-14,93.98291666666667
2022-09-15,90.32625
2022-09-16,86.66958333333334
2022-09-17,102.56625000000001
2022-09-18,225.00125
2022-09-19,406.5495833333334
2022-09-20,378.78666666666663
2022-09-21,224.60541666666666
2022-09-22,96.75416666666666
2022-09-23,61.690416666666664
2022-09-24,65.50458333333333
2022-09-25,58.47416666666667
2022-09-26,138.70291666666665
2022-09-27,270.72833333333335
2022-09-28,416.6979166666667
2022-09-29,427.35291666666666
2022-09-30,419.535
2022-10-01,421.93291666666664
2022-10-02,430.93291666666664
2022-10-03,407.7295833333333
2022-10-04,393.65958333333333
2022-10-05,398.35041666666666
2022-10-06,140.16541666666666
2022-10-07,77.47791666666667
2022-10-08,72.32625
2022-10-09,55.375
2022-10-10,80.13541666666667
2022-10-11,49.278333333333336
2022-10-12,210.35125000000002
2022-10-13,313.01958333333334
2022-10-14,392.77875
2022-10-15,410.6770833333333
2022-10-16,435.04749999999996
2022-10-17,441.3595833333334
2022-10-18,438.48
2022-10-19,437.35291666666666
2022-10-20,425.12375
2022-10-21,411.12833333333333
2022-10-22,421.65541666666667
2022-10-23,408.92375
2022-10-24,418.7575
2022-10-25,400.63875
2022-10-26,374.00708333333336
2022-10-27,420.81791666666663
2022-10-28,437.1741666666667
2022-10-29,433.56791666666663
2022-10-30,439.86958333333337
2022-10-31,420.1325
2022-11-01,425.68625
2022-11-02,412.18249999999995
2022-11-03,439.47166666666664
2022-11-04,437.4708333333333
2022-11-05,380.92041666666665
2022-11-06,334.60875
2022-11-07,354.61291666666665
2022-11-08,371.8875
2022-11-09,332.3625
2022-11-10,381.66125000000005
2022-11-11,370.64916666666664
2022-11-12,347.6645833333334
2022-11-13,358.41375
2022-11-14,407.1270833333333
2022-11-15,295.8016666666667
2022-11-16,300.8233333333333
2022-11-17,300.35291666666666
2022-11-18,318.6741666666667
2022-11-19,396.28875
2022-11-20,409.57375
2022-11-21,377.3654166666667
2022-11-22,320.94666666666666
2022-11-23,310.13124999999997
2022-11-24,280.1125
2022-11-25,394.8845833333333
2022-11-26,394.19125
2022-11-27,403.6816666666667
2022-11-28,417.39875
2022-11-29,424.37000000000006
2022-11-30,420.21000000000004
2022-12-01,417.6445833333333
2022-12-02,403.99333333333334
2022-12-03,411.35999999999996
2022-12-04,419.76416666666665
